id,title,main_picture,start_date,end_date,synopsis,mean,rank,popularity,num_list_users,num_scoring_users,nsfw,created_at,updated_at,media_type,status,genres,num_episodes,start_season,source,average_episode_duration,rating,background,studios,statistics,movie_ranking
35608,Chuunibyou demo Koi ga Shitai! Movie: Take On Me,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/2/89974.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/2/89974l.jpg'}",2018-01-06,2018-01-06,"Although already a third-year high school student, Rikka Takanashi remains a chuunibyou—a ""disease"" that causes people to fantasize about themselves and their surroundings. Her relationship with Yuuta Togashi has also gone unchanged for the past six months, and with entrance exams right around the corner, both of them strive to enroll at the same college. However, Tooka—Rikka's elder sister—decides to take Rikka to Italy as she has found a stable job there. This unforeseen turn of events causes a commotion between the couple as neither of them want to be separated from each other. Desperate for ideas, they seek assistance from their friends, and after a brief conversation, they come up with a plan—to elope.

Chuunibyou demo Koi ga Shitai! Movie: Take On Me is a sensational drama featuring the couple—Yuuta and Rikka—as they journey across Japan. The two attempt to prevent Rikka from being taken to Italy, but will they be able to succeed in doing so?

[Written by MAL Rewrite]",8.13,390,862,220559,115253,white,2017-05-19T09:21:37+00:00,2022-03-21T23:43:01+00:00,movie,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 8, 'name': 'Drama'}, {'id': 22, 'name': 'Romance'}, {'id': 23, 'name': 'School'}, {'id': 36, 'name': 'Slice of Life'}]",1,"{'year': 2018, 'season': 'winter'}",light_novel,5613,pg_13,,"[{'id': 2, 'name': 'Kyoto Animation'}]","{'status': {'watching': '4925', 'completed': '150162', 'on_hold': '1883', 'dropped': '969', 'plan_to_watch': '63630'}, 'num_list_users': 221569}",94
36946,Dragon Ball Super: Broly,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1575/93498.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1575/93498l.jpg'}",2018-12-14,2018-12-14,"Forty-one years ago on Planet Vegeta, home of the infamous Saiyan warrior race, King Vegeta noticed a baby named Broly whose latent power exceeded that of his own son. Believing that Broly's power would one day surpass that of his child, Vegeta, the king sends Broly to the desolate planet Vampa. Broly's father Paragus follows after him, intent on rescuing his son. However, his ship gets damaged, causing the two to spend years trapped on the barren world, unaware of the salvation that would one day come from an unlikely ally.

Years later on Earth, Gokuu Son and Prince Vegeta—believed to be the last survivors of the Saiyan race—are busy training on a remote island. But their sparring is interrupted when the appearance of their old enemy Frieza drives them to search for the last of the wish-granting Dragon Balls on a frozen continent. Once there, Frieza shows off his new allies: Paragus and the now extremely powerful Broly. A legendary battle that shakes the foundation of the world ensues as Gokuu and Vegeta face off against Broly, a warrior without equal whose rage is just waiting to be unleashed.

[Written by MAL Rewrite]",8.13,393,612,302298,208880,white,2017-12-16T02:05:40+00:00,2022-03-22T02:23:37+00:00,movie,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 10, 'name': 'Fantasy'}, {'id': 17, 'name': 'Martial Arts'}, {'id': 27, 'name': 'Shounen'}, {'id': 31, 'name': 'Super Power'}]",1,"{'year': 2018, 'season': 'fall'}",manga,6000,pg_13,,"[{'id': 18, 'name': 'Toei Animation'}]","{'status': {'watching': '4442', 'completed': '270591', 'on_hold': '589', 'dropped': '496', 'plan_to_watch': '27711'}, 'num_list_users': 303829}",95
4155,One Piece Film: Strong World,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1192/116784.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1192/116784l.jpg'}",2009-12-12,2009-12-12,"Upon hearing news that islands in East Blue are being destroyed, Monkey D. Luffy and his crew go to investigate. On their way, however, an outlandish pirate ship appears out of the sky, helmed by the infamous pirate Shiki ""the Golden Lion""—a man who ate the Float-Float Fruit and the first ever prisoner to escape from Impel Down. In his quest to defeat the World Government, Shiki kidnaps Nami to be his own navigator and sends the rest of the Straw Hat Pirates to his floating islands as hostages, leaving her in a dilemma. Separated in a land under Shiki's absolute control, Luffy and his crew must survive the mystifying terrain in order to bring back their navigator and friend.

[Written by MAL Rewrite]",8.13,398,920,206743,129078,white,2008-03-24T03:19:07+00:00,2022-03-20T18:09:17+00:00,movie,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 4, 'name': 'Comedy'}, {'id': 8, 'name': 'Drama'}, {'id': 10, 'name': 'Fantasy'}, {'id': 27, 'name': 'Shounen'}]",1,"{'year': 2009, 'season': 'fall'}",manga,6938,pg_13,,"[{'id': 18, 'name': 'Toei Animation'}]","{'status': {'watching': '3017', 'completed': '182797', 'on_hold': '873', 'dropped': '638', 'plan_to_watch': '20071'}, 'num_list_users': 207396}",96
40080,Quanzhi Gaoshou Zhi Dianfeng Rongyao,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1960/102480.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1960/102480l.jpg'}",2019-08-16,2019-08-16,"Two years ago, Glory started out as just another MMORPG, but its real-world influence has grown as more countries begin to recognize esports as an official sport. Now, in China, arrangements are being made to hold the first professional league of Glory, culminating in the Glory Championship.

Friends Ye Qiu and Su Muqiu both aspire to make a career out of esports. However, due to personal reasons, Ye Qiu has been hesitant until now to chase his dream onto the national stage. When the two boys finally agree to form their own team, they are supported by Tao Xuan, their boss and the owner of Excellent Era internet cafe, after which they name their team. And so, Team Excellent Era sets their sights on defeating all opponents who stand in their way of reaching the ultimate summit of Glory.

[Written by MAL Rewrite]",8.12,407,2928,40084,18389,white,2019-07-09T22:40:20+00:00,2022-03-05T12:44:57+00:00,movie,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 11, 'name': 'Game'}]",1,"{'year': 2019, 'season': 'summer'}",novel,5835,pg_13,,"[{'id': 1831, 'name': 'Colored Pencil Animation'}]","{'status': {'watching': '1575', 'completed': '26408', 'on_hold': '392', 'dropped': '283', 'plan_to_watch': '11513'}, 'num_list_users': 40171}",97
1364,Detective Conan Movie 05: Countdown to Heaven,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1144/92654.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1144/92654l.jpg'}",2001-04-21,2001-04-21,"Conan Edogawa, the Detective Boys, and Professor Hiroshi Agasa decide to visit the Nishitamashi Twin Towers. There they run into Ran Mouri; her closest friend, Sonoko Suzuki, and Ran's father, the famous Kogorou Mouri. Learning the trio are attending the towers' grand opening, Conan and company tag along for a private tour of its floors.

However, as preparations are finalized for the opening ceremony, their visit takes an unexpected turn—three brutal murders occur, seemingly linked to a mysterious Porsche 356A. Soon after, as Conan and the detectives dive deeper into the case, the towers are rocked by an explosion. With fire rapidly spreading and lives in danger, police desperately seek to evacuate everyone. But when the elevator, their only means to escape goes down, Conan and company are left behind. With help on its way, they frantically try to keep everyone safe, but time is running out if they want to bring the perpetrators to justice.

[Written by MAL Rewrite]",8.12,411,2453,55897,33551,white,2006-08-18T02:38:33+00:00,2022-03-09T10:52:37+00:00,movie,finished_airing,"[{'id': 2, 'name': 'Adventure'}, {'id': 4, 'name': 'Comedy'}, {'id': 7, 'name': 'Mystery'}, {'id': 39, 'name': 'Police'}, {'id': 27, 'name': 'Shounen'}]",1,"{'year': 2001, 'season': 'spring'}",manga,6000,pg_13,,"[{'id': 73, 'name': 'TMS Entertainment'}]","{'status': {'watching': '642', 'completed': '50705', 'on_hold': '261', 'dropped': '300', 'plan_to_watch': '4064'}, 'num_list_users': 55972}",98
6467,Detective Conan Movie 14: The Lost Ship in the Sky,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/7/22312.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/7/22312l.jpg'}",2010-04-17,2010-04-17,"One night, the Tokyo National Institute of Microorganisms is attacked by a mysterious organization calling themselves the ""Red Siamese Cats."" The group causes the explosion of a high-security lab storing a virus—said to have a mortality rate of 80% with no known cure. This act of terror dominates the headlines, overshadowing the unveiling of the world's biggest airship developed under Jirokichi Suzuki. Peculiarly, the unveiling has a note attached for Kaito ""Kaitou Kid"" Kuroba, challenging him to steal the jewel on display—the illustrious Lady Sky.

Conan Edogawa is permitted to board the airship along with Kogorou Mouri, Ran Mouri, Sonoko Suzuki, Professor Agasa, and the Detective Boys. However, their fun comes to a halt when an unknown caller contacts Jirokichi and declares that they have released a certain virus in the smoking room. Soon after, symptoms begin to appear among the passengers and chaos ensues. Seizing the opportunity, the Red Siamese Cats suddenly appear and hijack the airship! 

To stop the assailants, Conan and Kaitou Kid, along with their allies, must work together to decipher the clues and discover the Red Siamese Cats' real objective before time runs out.

[Written by MAL Rewrite]",8.12,412,2605,49739,28848,white,2009-05-09T14:18:57+00:00,2022-01-31T03:48:27+00:00,movie,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 7, 'name': 'Mystery'}, {'id': 39, 'name': 'Police'}, {'id': 27, 'name': 'Shounen'}]",1,"{'year': 2010, 'season': 'spring'}",manga,6120,g,,"[{'id': 65, 'name': 'Tokyo Movie Shinsha'}]","{'status': {'watching': '658', 'completed': '43644', 'on_hold': '263', 'dropped': '310', 'plan_to_watch': '4915'}, 'num_list_users': 49790}",99
42894,Natsume Yuujinchou: Ishi Okoshi to Ayashiki Raihousha,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1992/111560.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1992/111560l.jpg'}",2021-01-16,2021-01-16,"Ishi Okoshi
While searching for Nyanko-sensei, Takashi Natsume encounters meek and small-looking youkai Mitsumi. Mitsumi was entrusted by his leader Gantetsu, a powerful and strong ayakashi, to be the year's ""Ishi Okoshi,"" whose role consists of waking him from his deep slumber. Seeing how much Mitsumi wants to prove himself as Gantetsu's worthy servant, Natsume decides to help him fulfill his task. However, time is running out—for they are not the only ones who want to awaken the divine being.

Ayashiki Raihousha
One day, Natsume's friend Kaname Tanuma is visited by a strange man. In the subsequent days, the visitor briefly talks with Tanuma and leaves. Natsume soon discovers that the outsider is a youkai disguised as a human, who claims to bear no danger. Despite trusting the youkai, Tanuma's health slowly begins to deteriorate, causing Natsume to become more suspicious of the interloper. What is the truth of his sudden appearance and his connection with Tanuma?

[Written by MAL Rewrite]",8.11,426,3651,26278,5832,white,2020-09-15T21:09:54+00:00,2022-03-22T03:15:53+00:00,movie,finished_airing,"[{'id': 6, 'name': 'Demons'}, {'id': 8, 'name': 'Drama'}, {'id': 25, 'name': 'Shoujo'}, {'id': 36, 'name': 'Slice of Life'}, {'id': 37, 'name': 'Supernatural'}]",1,"{'year': 2021, 'season': 'winter'}",manga,3091,pg_13,"Natsume Yuujinchou: Ishi Okoshi to Ayashiki Raihousha was released on Blu-ray and DVD on May 26, 2021 in Japan.","[{'id': 1119, 'name': 'Shuka'}]","{'status': {'watching': '809', 'completed': '7915', 'on_hold': '298', 'dropped': '103', 'plan_to_watch': '17222'}, 'num_list_users': 26347}",100
29831,Tamayura: Sotsugyou Shashin Part 4 - Ashita,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/7/78572.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/7/78572l.jpg'}",2016-04-02,2016-04-02,The final movie of a four-part finale of Tamayura.,8.1,432,5554,9589,2710,white,2015-01-30T06:50:18+00:00,2022-03-20T16:47:00+00:00,movie,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 8, 'name': 'Drama'}, {'id': 36, 'name': 'Slice of Life'}]",1,"{'year': 2016, 'season': 'spring'}",original,3420,g,,"[{'id': 333, 'name': 'TYO Animations'}]","{'status': {'watching': '401', 'completed': '3635', 'on_hold': '214', 'dropped': '181', 'plan_to_watch': '5184'}, 'num_list_users': 9615}",101
3016,Ginga Eiyuu Densetsu: Arata Naru Tatakai no Overture,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/8/22498.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/8/22498l.jpg'}",1993-12-18,1993-12-18,"Led by Reinhard von Müsel, the Galactic Empire crushes the Free Planets Alliance in the Fourth Battle of Tiamat. Arriving in the Imperial capital of Odin to a hero's welcome, Reinhard's victory earns him a promotion to High Admiral and the distinguished title of Count von Lohengramm. On the other side, Yang Wen-li safely returns to the Alliance capital of Heinessen without fanfare and reunites with his dear friends.

Reinhard and Yang look forward to a long-awaited reprieve. However, at the request of the scheming Duke Otho von Braunschweig, the Imperial High Command orders the new High Admiral to invade the Alliance with a fleet of twenty thousand ships. After the Duke leaks the plan to the Alliance government, three fleets totalling forty thousand ships are sent to counter the incoming attack and recreate the famous Battle of Dagon. But even though Reinhard is outnumbered two to one, he has an ingenious plan—and Yang sees right through it. Will Yang's superiors heed his warning before it is too late?

[Written by MAL Rewrite]",8.1,436,3398,30156,15294,white,2007-08-19T00:42:26+00:00,2022-03-21T14:41:12+00:00,movie,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 8, 'name': 'Drama'}, {'id': 38, 'name': 'Military'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 29, 'name': 'Space'}]",1,"{'year': 1993, 'season': 'fall'}",novel,5400,pg_13,,"[{'id': 207, 'name': 'Magic Bus'}, {'id': 2256, 'name': 'Kitty Film Mitaka Studio'}]","{'status': {'watching': '566', 'completed': '19383', 'on_hold': '339', 'dropped': '256', 'plan_to_watch': '9641'}, 'num_list_users': 30185}",102
36370,Ginga Eiyuu Densetsu: Die Neue These - Seiran 2,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1215/103351.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1215/103351l.jpg'}",2019-10-25,2019-10-25,"Marquis Reinhard von Lohengramm's plot to destabilize the Free Planets Alliance succeeds when the treacherous former Rear Admiral Arthur Lynch instigates a coup on Heinessen. Equipped with a plan crafted by Reinhard himself, Lynch encourages his longtime friend Admiral Dwight Greenhill to supervise the National Salvation Military Council's toppling of the civilian government. Seeking to defend democracy and restore the Alliance constitution, Admiral Yang Wen-li faces off against his fellow citizens—and, regrettably, the father of his devoted adjutant Lieutenant Frederica Greenhill.

Now with the Free Planets Alliance thoroughly occupied with their own internal matters, the forces of the Galactic Empire can safely suppress the newly formed Lippstadt League led by Duke Otto von Braunschweig. However, with his friend and loyal subordinate High Admiral Siegfried Kircheis fighting far away in the noble-controlled frontier regions, Reinhard increasingly relies on the advice of the ruthless Vice Admiral Paul von Oberstein, whose influence within the esteemed Lohengramm admiralty steadily grows.

Though bloodshed is inevitable on both sides of the galaxy, Yang Wen-li of the Alliance and Reinhard von Lohengramm of the Empire each ask themselves the same questions: how will history look back on their actions? Will the ends justify the means?

[Written by MAL Rewrite]",8.1,437,4292,18469,8928,white,2017-09-21T03:09:09+00:00,2022-03-21T06:06:48+00:00,movie,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 8, 'name': 'Drama'}, {'id': 38, 'name': 'Military'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 29, 'name': 'Space'}]",4,"{'year': 2019, 'season': 'fall'}",novel,1500,r,,"[{'id': 10, 'name': 'Production I.G'}]","{'status': {'watching': '500', 'completed': '11483', 'on_hold': '193', 'dropped': '158', 'plan_to_watch': '6284'}, 'num_list_users': 18618}",103
35110,Haikyuu!! Movie 3: Sainou to Sense,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/3/86069.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/3/86069l.jpg'}",2017-09-15,2017-09-15,"Following the events of the Inter-High, the Karasuno High School volleyball team decides to regroup by attending an intensive boot camp organized by Nekoma High School in Tokyo. At the camp, the team continues to suffer loss upon loss to the other schools in attendance. Reaching an impasse, the players each struggle to break out of their routine to hone their skills. 

For the team's setter-and-ace duo Shouyou Hinata and Tobio Kageyama, the frustrations cause them to falter more than anyone else. While Hinata develops his own playstyle, his recklessness leads him to fall out of sync with Kageyama's sets and earns his partner's ire instead. As they search for an answer to their woes, the two find what they are lacking from two unlikely people. Will it be enough for the team to overcome their rut?

[Written by MAL Rewrite]
",8.1,438,2259,63876,23525,white,2017-03-15T07:48:45+00:00,2022-03-13T23:53:59+00:00,movie,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 8, 'name': 'Drama'}, {'id': 23, 'name': 'School'}, {'id': 27, 'name': 'Shounen'}, {'id': 30, 'name': 'Sports'}]",1,"{'year': 2017, 'season': 'summer'}",manga,5340,pg_13,,"[{'id': 10, 'name': 'Production I.G'}]","{'status': {'watching': '1519', 'completed': '42130', 'on_hold': '573', 'dropped': '502', 'plan_to_watch': '19590'}, 'num_list_users': 64314}",104
16662,Kaze Tachinu,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/8/52353.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/8/52353l.jpg'}",2013-07-20,2013-07-20,"Although Jirou Horikoshi's nearsightedness prevents him from ever becoming a pilot, he leaves his hometown to study aeronautical engineering at Tokyo Imperial University for one simple purpose: to design and build planes just like his hero, Italian aircraft pioneer Giovanni Battista Caproni. His arrival in the capital coincides with the Great Kanto Earthquake of 1923, during which he saves a maid serving the family of a young girl named Naoko Satomi; this disastrous event marks the beginning of over two decades of social unrest and malaise leading up to Japan's eventual surrender in World War II.

For Jirou, the years leading up to the production of his infamous Mitsubishi A6M Zero fighter aircraft will test every fiber of his being. His many travels and life experiences only urge him onward⁠—even as he realizes both the role of his creations in the war and the harsh realities of his personal life. As time marches on, he must confront an impossible question: at what cost does he chase his beautiful dream?

[Written by MAL Rewrite]
",8.1,441,712,267832,151751,white,2012-12-13T09:13:27+00:00,2022-03-22T07:19:21+00:00,movie,finished_airing,"[{'id': 8, 'name': 'Drama'}, {'id': 13, 'name': 'Historical'}, {'id': 22, 'name': 'Romance'}]",1,"{'year': 2013, 'season': 'summer'}",manga,7591,pg_13,"Before its release, director Miyazaki Hayao declared that Kaze Tachinu would be his final film. Like most of Miyazaki's films, it was the top-grossing movie of its release year, earning $113 million in the domestic box office in 2013. The film was controversial on both sides of the political spectrum because of its sympathetic portrayal of Horikoshi and its perceived anti-war stance. The film was nominated for an Academy Award, Miyazaki's third nomination. 

The film has won several awards. In 2013 it won the Best Animated Feature during the Alliance of Women Film Journalists, during the New York Film Critics Online, during the Online Film Critics Society, during the San Francisco Film Critics Circle and during the Toronto Film Critics Association. Also in 2013 it won the Best Animated Film during the Boston Online Film Critics Association (which tied with Frozen), during the Boston Society of Film Critics, during the Chicago Film Critics Association, during the New York Film Critics Circle and during the San Diego Film Critics Society. During the same year it won the Audience Favorite – Animation during the Mill Valley Film Festival and the Best Family Film during the Women Film Critics Circle. In 2014 it won the Animation of the Year during the Japan Academy Prize, the Best Animated Film during the National Board of Review and the Best Motion Picture, Animated or Mixed Media during the Satellite Awards.","[{'id': 21, 'name': 'Studio Ghibli'}]","{'status': {'watching': '4179', 'completed': '196215', 'on_hold': '1849', 'dropped': '827', 'plan_to_watch': '64980'}, 'num_list_users': 268050}",105
21469,Stand By Me Doraemon,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/9/65571.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/9/65571l.jpg'}",2014-08-08,2014-08-08,"Nobita Nobi is an elementary student who hates studying, is bad at sports, and does everything half-heartedly. He is a pushover, unlucky, and fearful of many things. His personality makes him a failure in life, even affecting his progeny. This causes his great-great-grandchild, Sewashi, to take control of the situation.

Sewashi travels back in time from the 22nd century to the 20th century to meet Nobita, who is shocked to see him appear out of his drawer alongside a blue robotic cat. The robotic cat calls himself Doraemon, who claims to have been pressured by Sewashi to assist Nobita, with their ultimate goal being to provide Nobita happiness. Frustrated after seeing Nobita's hopeless state, Doraemon decides to go back to the future. However, Sewashi activates a program within Doraemon that prevents him from doing so. 

Forced to stay, Doraemon helps Nobita using futuristic gadgets through his four-dimensional pocket—a bag containing anything inside it. Can Doraemon bring Nobita happiness and return to the future?

[Written by MAL Rewrite]",8.08,453,2788,43241,30130,white,2013-12-04T21:19:39+00:00,2022-03-18T13:47:58+00:00,movie,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 15, 'name': 'Kids'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 27, 'name': 'Shounen'}]",1,"{'year': 2014, 'season': 'summer'}",manga,5663,pg,,"[{'id': 235, 'name': 'Shirogumi'}, {'id': 247, 'name': 'Shin-Ei Animation'}]","{'status': {'watching': '707', 'completed': '37293', 'on_hold': '197', 'dropped': '297', 'plan_to_watch': '4772'}, 'num_list_users': 43266}",106
21419,Detective Conan Movie 18: The Sniper from Another Dimension,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/11/60289.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/11/60289l.jpg'}",2014-04-19,2014-04-19,"One morning, at the observation deck of the Bell Tree Tower, a man is suddenly shot dead by an unknown sniper. Conan Edogawa, who happened to be visiting as the murder occurred, rushes to apprehend the sniper but fails to do so. He later learns that the suspect for the incident, Timothy Hunter, is a former member of the Navy Special Ops squad and was already being investigated for a previous murder case. The FBI believes that there are at least three people Timothy wants dead. However, after the deaths of two of them, Timothy himself is killed, throwing the investigation into disarray.

As they lose their only lead, news about the assassinations spreads across Tokyo, leaving the city in a state of panic. It is up to Conan to find and catch the culprit in the hope of putting an end to this sniping spree terror.

[Written by MAL Rewrite]",8.08,458,3063,37090,21013,white,2013-11-29T16:00:29+00:00,2022-03-07T03:01:53+00:00,movie,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 7, 'name': 'Mystery'}, {'id': 39, 'name': 'Police'}, {'id': 27, 'name': 'Shounen'}]",1,"{'year': 2014, 'season': 'spring'}",manga,6600,pg_13,,"[{'id': 73, 'name': 'TMS Entertainment'}]","{'status': {'watching': '552', 'completed': '31568', 'on_hold': '256', 'dropped': '286', 'plan_to_watch': '4439'}, 'num_list_users': 37101}",107
31658,Kuroko no Basket Movie 4: Last Game,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/2/83106.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/2/83106l.jpg'}",2017-03-18,2017-03-18,"Hailing from America, Jabberwock—a street basketball team with skills comparable to those of the NBA—has come to Japan to play an exhibition match against Strky, a team of former third-year students who once played in the Interhigh and Winter Cup. However, due to the vast difference in skill, Jabberwock easily wins. Their captain, Nash Gold Jr., mocks the basketball style of all players in Japan by comparing them to monkeys.
 
Infuriated by the nasty comment, Kagetora Aida challenges them to a revenge match. Because of pride and the belief that the results will be no different, Nash accepts the challenge. Kagetora then assembles Vorpal Swords, a team composed of the Generation of Miracles, including Kuroko Tetsuya and Kagami Taiga, for they are the only ones who stand a chance against a foe that seems unbeatable from every angle.

[Written by MAL Rewrite]",8.08,464,804,237839,139497,white,2015-09-20T14:51:43+00:00,2022-03-21T18:43:46+00:00,movie,finished_airing,"[{'id': 23, 'name': 'School'}, {'id': 27, 'name': 'Shounen'}, {'id': 30, 'name': 'Sports'}]",1,"{'year': 2017, 'season': 'winter'}",manga,5400,pg_13,,"[{'id': 10, 'name': 'Production I.G'}]","{'status': {'watching': '4136', 'completed': '193359', 'on_hold': '959', 'dropped': '561', 'plan_to_watch': '40212'}, 'num_list_users': 239227}",108
1367,Detective Conan Movie 08: Magician of the Silver Sky,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/2/20982.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/2/20982l.jpg'}",2004-04-17,2004-04-17,"Once again, Kaitou Kid crosses swords with Conan Edogawa in this annual installment of the Detective Conan movie franchise. After receiving a letter from the thief, famous actress Juri Maki seeks the help of private detective Kogorou Mouri to protect the Star Sapphire—the ""Jewel of Destiny,"" said to represent faith, fate, and hope. Thinking he has deciphered Kid's riddle, Kogorou personally shows up to the newly constructed space theater where Juri is acting in the play ""Josephine"" in order to catch Kid in the act.
 
The next day, Conan and the gang are invited by Juri to her holiday home, to celebrate the thwarting of Kid's plan and the success of the play. However, their triumph crumbles when a murder occurs during the flight there. Although unintentional, this sets off a series of events that escalate to catastrophic results. Conan and Kid, unlikely allies that they are, must work together to save both their friends and every other passenger aboard the plane.
 
[Written by MAL Rewrite]",8.07,468,2602,49882,29332,white,2006-08-18T02:46:31+00:00,2022-03-21T23:00:17+00:00,movie,finished_airing,"[{'id': 2, 'name': 'Adventure'}, {'id': 4, 'name': 'Comedy'}, {'id': 7, 'name': 'Mystery'}, {'id': 39, 'name': 'Police'}, {'id': 27, 'name': 'Shounen'}]",1,"{'year': 2004, 'season': 'spring'}",manga,6480,pg_13,,"[{'id': 73, 'name': 'TMS Entertainment'}]","{'status': {'watching': '553', 'completed': '44802', 'on_hold': '249', 'dropped': '295', 'plan_to_watch': '4064'}, 'num_list_users': 49963}",109
38081,Girls & Panzer: Saishuushou Part 2,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1240/119215.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1240/119215l.jpg'}",2019-06-15,2019-06-15,"Despite having the upper hand, BC Freedom High School suffers a thorough defeat at the hands of Ooarai Girls Academy. Following their victory, the Ooarai girls decide to take a break before the next round. After discovering that Momo Kawashima is taking care of her family while studying for the university entrance exams, the rest of the Ooarai team become more determined to win the Winter Continuous Track Cup for the sake of Momo and her family.

Meanwhile, the second round of the tournament has started, and Ooarai now has to face Chi-Ha-Tan Academy. Having learned from the first round to not underestimate their enemies, Ooarai slowly approaches their opponent on the thick jungle battlefield.

Despite their best attempts to be cautious, Ooarai is immediately put in a difficult situation as Chi-Ha-Tan employs several new strategies devised by Haru Fukuda. Finding themselves between a rock and a hard place, Ooarai must claw their way out to claim another comeback victory and keep their championship hopes alive.

[Written by MAL Rewrite]",8.07,474,3638,26497,11488,white,2018-07-27T01:04:56+00:00,2022-03-20T20:24:46+00:00,movie,finished_airing,"[{'id': 38, 'name': 'Military'}, {'id': 23, 'name': 'School'}]",1,"{'year': 2019, 'season': 'spring'}",original,3297,pg_13,,"[{'id': 60, 'name': 'Actas'}]","{'status': {'watching': '708', 'completed': '15568', 'on_hold': '255', 'dropped': '156', 'plan_to_watch': '9978'}, 'num_list_users': 26665}",110
