id,title,start_date,end_date,synopsis,mean,rank,popularity,num_list_users,num_scoring_users,nsfw,media_type,status,genres,num_episodes,source,average_episode_duration,rating,studios,special_ranking,broadcast_day_of_the_week,broadcast_start_time,start_season_year,start_season_season,statistics_watching,statistics_completed,statistics_on_hold,statistics_dropped,statistics_plan_to_watch,statistics_num_list_users,positive_viewership_fraction,negative_viewership_fraction
12419,Guilty Crown: Kiseki - Reassortment,2012-01-03,2012-01-03,A one-hour Noitamina special that recaptures the first 11 episodes of Guilty Crown. ,7.12,3302,3084,36434,15051,white,special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 31, 'name': 'Super Power'}]",1,original,2880,r,"[{'id': 10, 'name': 'Production I.G'}]",357,,,2012.0,winter,740.0,24680.0,486.0,459.0,10075.0,36440.0,0.9741,0.0259
32376,Kindaichi Shounen no Jikenbo Returns 2nd Season: Akechi Keibu no Jikenbo,2015-12-26,2015-12-26,"The official website of the The File of Young Kindaichi Returns anime announced that a one-hour special television episode of the anime titled ""The File of Inspector Akechi"" (Akechi Keibu no Jikenbo) will air on December 26. The site streamed a trailer on Sunday, which previews the episode and its story. The video also reveals that Yudai Chiba will play Ryūtaro Kobayashi, a junior detective under detective Kengo Akechi.

(Source: ANN)",7.12,3314,10070,1735,754,white,special,finished_airing,"[{'id': 7, 'name': 'Mystery'}, {'id': 27, 'name': 'Shounen'}]",1,manga,2867,r,"[{'id': 18, 'name': 'Toei Animation'}]",358,,,2015.0,fall,48.0,1085.0,36.0,51.0,518.0,1738.0,0.9499,0.0501
16143,One Piece: Kinkyuu Kikaku One Piece Kanzen Kouryakuhou,1999-12-22,1999-12-22,"This is the first recapitulation episode, covering the first five episodes with only the difference being that the episode follows the manga storyline and begins with Luffy and Shanks at the bar. Also, in the ending, the current Straw Hats have a small conversation about their goals.

(Source: One Piece Wikia)",7.12,3320,4615,15296,5845,white,special,finished_airing,"[{'id': 2, 'name': 'Adventure'}, {'id': 4, 'name': 'Comedy'}, {'id': 10, 'name': 'Fantasy'}, {'id': 27, 'name': 'Shounen'}]",1,manga,1446,pg_13,"[{'id': 18, 'name': 'Toei Animation'}]",359,,,1999.0,fall,355.0,10302.0,235.0,253.0,4162.0,15307.0,0.9681,0.0319
3221,Shakugan no Shana-tan Movie,2007-09-21,2007-09-21,Shana-tan special bundled with the Shakugan no Shana Movie director's cut special collection DVD.,7.12,3323,3835,23617,10657,white,special,finished_airing,"[{'id': 2, 'name': 'Adventure'}, {'id': 4, 'name': 'Comedy'}, {'id': 10, 'name': 'Fantasy'}, {'id': 20, 'name': 'Parody'}]",1,unknown,345,pg_13,"[{'id': 7, 'name': 'J.C.Staff'}]",360,,,2007.0,summer,281.0,16624.0,285.0,237.0,6198.0,23625.0,0.9779,0.0221
6999,Tennis no Ouji-sama: Another Story - Kako to Mirai no Message Specials,2009-05-26,2009-09-25,"Aru Hi no Oshitari
Hyoutei Academy's Yuushi Oshitari is fed up with being the unfunny one in his daily life. He sets out to rectify this by getting himself into an idiotic situation, but his tennis club teammates do not seem to understand what he is doing.

Aru Hi no Oshitari 2
Even though he is supposed to be the humorous one, Kenya Oshitari is concerned that his recent ""manzai"" jokes have not been landing. Luckily for him, his teammate from the Shitenhouji Middle School tennis team, Hikaru Zaizen, has come to save the day by replacing him as the laughing stock in the jokes.

[Written by MAL Rewrite]",7.12,3327,6749,5958,2436,white,special,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 30, 'name': 'Sports'}]",2,unknown,220,pg_13,[],361,,,2009.0,spring,85.0,4217.0,83.0,104.0,1470.0,5959.0,0.9686,0.0314
5458,Yu☆Gi☆Oh! Duel Monsters: Battle City Special,2002-01-01,2002-01-01,"A special episode of 'Yu-Gi-Oh! Duel Monsters' aired in between episodes 88 and 89. Mainly narrated by Anzu, the special recaps the major events of the Battle City tournament, beginning from the Pharaoh's meeting with Ishizu, and retelling several important duels including Yugi and Seto's tag duel, and Yugi's duels against Jonouchi and Bakura, up to Jonouchi's battle with Rishid on the Battle Ship. The special ends with Anzu wishing the series a happy new year.",7.11,3349,4416,17214,8325,white,special,finished_airing,"[{'id': 2, 'name': 'Adventure'}, {'id': 10, 'name': 'Fantasy'}, {'id': 11, 'name': 'Game'}, {'id': 27, 'name': 'Shounen'}]",1,manga,1380,pg_13,[],362,,,2002.0,winter,235.0,13611.0,149.0,189.0,3042.0,17226.0,0.9804,0.0196
9723,Hakuouki: Hekketsuroku - Kyoto Kaisouroku,2010-10-03,2010-10-03,Summary of the first season of Hakuouki Shinsengumi Kitan. Aired the week before the second season began. ,7.11,3364,4891,13185,4854,white,special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 8, 'name': 'Drama'}, {'id': 35, 'name': 'Harem'}, {'id': 13, 'name': 'Historical'}, {'id': 43, 'name': 'Josei'}, {'id': 21, 'name': 'Samurai'}, {'id': 37, 'name': 'Supernatural'}, {'id': 32, 'name': 'Vampire'}]",1,visual_novel,1440,r,"[{'id': 37, 'name': 'Studio Deen'}]",363,,,2010.0,fall,320.0,8156.0,185.0,181.0,4348.0,13190.0,0.9723,0.0277
8068,Kuroshitsuji Picture Drama,2010-01-31,2010-01-31,"It is almost Valentine's Day, and grim reaper Grell Sutcliff finally receives the opportunity to become the heroine of her very own harem battle. Whilst making chocolates for the demonic butler Sebastian Michaelis, Grell's preparations are interrupted by a whole host of handsome men smashing through the window.

First to appear is fellow reaper William T. Spears, who brings nothing but harsh reprimands. Next, however, the man of the hour appears—Sebastian Michaelis. The room begins to fill up even more, with Grell's unconventional harem expanding to include a pair of Phantomhive servants; the English branch manager of a Chinese trading company, Lau; the promiscuous Viscount Druitt; the Queen's butler, Ash Landers; and even the royal master-servant pair, Prince Soma and Agni. And when The Undertaker appears as ""The Valentine's Fairy,"" this chaotic gathering becomes a lot more romantic.

[Written by MAL Rewrite]",7.11,3373,4049,20894,6995,white,special,finished_airing,"[{'id': 6, 'name': 'Demons'}, {'id': 37, 'name': 'Supernatural'}]",1,manga,1075,pg_13,"[{'id': 56, 'name': 'A-1 Pictures'}]",364,,,2010.0,winter,398.0,11954.0,344.0,336.0,7870.0,20902.0,0.9675,0.0325
38936,Lord El-Melloi II Sei no Jikenbo: Rail Zeppelin Grace Note - Hakamori to Neko to Majutsushi,2018-12-31,2018-12-31,"Years after the Fourth Holy Grail War, Waver Velvet becomes the head of the Modern Magecraft Theories department at the Clock Tower, succeeding the title of Lord El-Melloi II. Waver and his apprentice Gray set out to find the truth behind a mysterious shadow that stalks them, while trouble brews among the mages of the Association.

[Written by MAL Rewrite]",7.11,3375,2523,52477,26766,white,special,finished_airing,"[{'id': 10, 'name': 'Fantasy'}, {'id': 7, 'name': 'Mystery'}, {'id': 37, 'name': 'Supernatural'}]",1,light_novel,1473,pg_13,"[{'id': 1103, 'name': 'TROYCA'}]",365,,,2018.0,fall,1506.0,37017.0,435.0,287.0,13358.0,52603.0,0.9863,0.0137
631,Mahoromatic Summer Special,2003-08-15,2003-08-15,"It's another normal day in the Misato residence when Mahoro finds yet another pornographic magazine in Suguru's room. This prompts her and Minawa to make a pact with Chizuko, Rin, Miyuki and Miss Shikijo to search and confiscate all of the perverted stash in the house. Suguru, Kiyomi and Toshiya must do whatever it takes to protect their treasure from the girls. 

(Source: ANN)",7.11,3377,5337,10601,5425,white,special,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 9, 'name': 'Ecchi'}, {'id': 22, 'name': 'Romance'}, {'id': 24, 'name': 'Sci-Fi'}]",1,manga,1380,r+,"[{'id': 6, 'name': 'Gainax'}, {'id': 44, 'name': 'Shaft'}]",366,,,2003.0,summer,159.0,8075.0,139.0,93.0,2138.0,10604.0,0.9781,0.0219
2589,Black Cat (TV): Toozakaru Neko,2006-07-26,2006-07-26,Black Cat DVD only episode.,7.1,3387,4061,20732,9191,white,special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 4, 'name': 'Comedy'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 27, 'name': 'Shounen'}, {'id': 31, 'name': 'Super Power'}]",1,manga,1440,pg_13,"[{'id': 3, 'name': 'Gonzo'}]",367,,,2006.0,summer,278.0,14318.0,277.0,185.0,5675.0,20733.0,0.9777,0.0223
23359,Code Geass: Boukoku no Akito 2 - Hikisakareshi Yokuryuu Picture Drama,2013-12-25,2013-12-25,"Special included in the Code Geass: Boukoku no Akito 2 BD/DVD release.

",7.1,3389,4514,16260,5037,white,special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 4, 'name': 'Comedy'}, {'id': 38, 'name': 'Military'}]",1,unknown,720,pg_13,"[{'id': 14, 'name': 'Sunrise'}]",368,,,2013.0,fall,349.0,9032.0,369.0,351.0,6163.0,16264.0,0.9557,0.0443
41053,Dorohedoro: Ma no Omake,2020-06-17,2020-06-17,"Dorohedoro: Ma no Omake further explores the world of sorcerers and the Hole, honing in on what the characters do in their spare time when they are not seeking out their enemies. 

Kamen Kakusa
Fujita attends a mask conjuring ritual in hopes of a Devil bestowing him with an appropriate mask, like the ones his colleagues Noi and Shin possess. Hopefully his offering entices the mask-maker! 

Tenpo For You
Nikaidou, lacking money and forced to sell gyoza on the streets of the Hole, stumbles upon a quaint shop selling tea and sweets. Its owner is the gentle and hospitable Syueron, but it seems the denizens of the Hole bear a grudge against him.

Shitappa Seishun Graffiti
Intrigued by the photographs hanging around the mansion, Ebisu approaches En hoping for a portrait of her own. However, she is disappointed to find that only members of the En Family can have their pictures taken. 

Anata no Shiranai Gyoza no Kai
The Gyoza Fairy keeps the Hungry Bug in pristine condition, but his primary responsibility is ensuring the gyoza tastes good. So he becomes rather agitated when Nikaidou's customers do not properly enjoy their meals.

Odoru Ma no Utage
En is enthusiastic about his masquerade ball and is adamant on his family's participation. Per tradition, attendees must choose a partner and dance to appease the Devils. To their horror, they discover that failing to do so may incur nasty consequences!

Yokaze ni Fukarete Ooba Kinenbi
Nikaidou gives detailed instructions on preparing oba gyoza and Kaiman is eager to help!

[Written by MAL Rewrite]",7.1,3394,2859,41653,21233,white,special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 4, 'name': 'Comedy'}, {'id': 10, 'name': 'Fantasy'}, {'id': 14, 'name': 'Horror'}, {'id': 42, 'name': 'Seinen'}]",6,manga,300,r+,"[{'id': 569, 'name': 'MAPPA'}]",369,,,2020.0,spring,993.0,29425.0,449.0,248.0,10633.0,41748.0,0.9833,0.0167
4798,Druaga no Tou: The Aegis of Uruk - Jil no Bouken,2008-04-04,2008-04-04,"This is a special ""back-side"" (ura) episode aired on GyaO simultaneously with original broadcast which features the background story from party's side instead of Jil's. 

(Source: AniDB) ",7.1,3396,4744,14285,6393,white,special,finished_airing,"[{'id': 2, 'name': 'Adventure'}, {'id': 10, 'name': 'Fantasy'}]",1,game,1470,pg_13,"[{'id': 3, 'name': 'Gonzo'}]",370,,,2008.0,spring,287.0,9545.0,186.0,168.0,4099.0,14285.0,0.9752,0.0248
47614,Nu Wushen de Canzhuo Spring Festival Special,2021-02-11,2021-02-11,no_synopsis,7.1,3405,10195,1656,520,white,special,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 47, 'name': 'Gourmet'}, {'id': 36, 'name': 'Slice of Life'}]",1,game,604,pg,[],371,,,2021.0,winter,109.0,730.0,34.0,37.0,757.0,1667.0,0.9574,0.0426
33713,Seihou Bukyou Outlaw Star Specials,1998-12-18,1999-04-25,"Unaired episodes of Seihou Bukyou Outlaw Star included in the eighth and twelfth volumes of the VHS, designated as episodes 16 and 23.",7.1,3412,6626,6224,2869,white,special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 4, 'name': 'Comedy'}, {'id': 9, 'name': 'Ecchi'}, {'id': 24, 'name': 'Sci-Fi'}]",2,manga,1522,r+,"[{'id': 14, 'name': 'Sunrise'}]",372,,,1998.0,fall,190.0,4053.0,85.0,66.0,1850.0,6244.0,0.9758,0.0242
17717,Mobile Suit Gundam: The 08th MS Team - A Battle with the Third Dimension,2013-02-22,2013-02-22,"Mobile Suit Gundam: The 08th MS Team - Battle in Three Dimensions is a short film bundled with Mobile Suit Gundam: The 08th MS Team Blu-ray Memorial Box-set.

The 08th M.S. Team travels through the jungle while on a mission, Shiro Amada checks his map and stops when he spots a long bridge up ahead that spans a wide river, when they are attacked by a group of Zeon..

(Source: Gundam Wiki)",7.09,3421,5887,8401,4265,white,special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 18, 'name': 'Mecha'}, {'id': 38, 'name': 'Military'}]",1,unknown,559,pg_13,"[{'id': 14, 'name': 'Sunrise'}]",373,,,2013.0,winter,130.0,6298.0,79.0,91.0,1806.0,8404.0,0.9798,0.0202
1124,Seikai no Danshou: Tanjou,2000-08-25,2000-08-25,"This is the story about how Dubus, Lafiel's father, and Plakia after an adventure on a mysterious, abandoned spaceship decided to have a daughter together and why Dubus gave her the name Lafiel. 

(Source: ANN)",7.09,3429,5995,7999,3789,white,special,finished_airing,"[{'id': 38, 'name': 'Military'}, {'id': 22, 'name': 'Romance'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 29, 'name': 'Space'}]",1,light_novel,1500,pg_13,"[{'id': 14, 'name': 'Sunrise'}]",374,,,2000.0,summer,165.0,5382.0,109.0,79.0,2270.0,8005.0,0.9765,0.0235
20035,Toaru Majutsu no Index-tan Movie: Endymion no Kiseki - Ga Attari Nakattari,2013-08-28,2013-08-28,Bonus animation featuring Index-tan included with the BD special edition of the Toaru Majutsu no Index: Endymion no Kiseki movie.,7.09,3434,3884,22951,9624,white,special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 31, 'name': 'Super Power'}]",1,unknown,720,pg_13,"[{'id': 7, 'name': 'J.C.Staff'}]",375,,,2013.0,summer,541.0,15401.0,333.0,182.0,6501.0,22958.0,0.9776,0.0224
37916,Uma Musume: Pretty Derby - BNW no Chikai,2018-12-19,2018-12-19,Special episodes included with the fourth volume of Uma Musume: Pretty Derby Blu-ray release.,7.09,3439,5344,10582,3402,white,special,finished_airing,"[{'id': 36, 'name': 'Slice of Life'}, {'id': 30, 'name': 'Sports'}]",3,game,1380,pg_13,"[{'id': 132, 'name': 'P.A. Works'}]",376,,,2018.0,fall,369.0,4802.0,211.0,136.0,5117.0,10635.0,0.9674,0.0326
7861,Versailles no Bara to Onna-tachi,1980-09-10,1980-09-10,"In its 22 minutes, the TV special briefly covers the influential women involved in the series, such as DuBarry, Polignac, Rosalie, Jeanne La Motte, Maria Antoinette, and Oscar. All the scenes used are taken from the series. ",7.09,3441,8250,3462,1187,white,special,finished_airing,"[{'id': 8, 'name': 'Drama'}, {'id': 13, 'name': 'Historical'}, {'id': 25, 'name': 'Shoujo'}]",1,unknown,1440,pg_13,[],377,,,1980.0,summer,116.0,1849.0,71.0,112.0,1318.0,3466.0,0.9472,0.0528
27567,Fushigi Yuugi Special: Nakago Shikkari Shinasai!,1996-07-25,1996-07-25,"At the heart of the stories is the fictional lives of the voice actors who play the roles of the characters in Fushigi Yuugi with particular attention paid to Nakago. 

In here, Miaka is transformed into a super idol, Tamahome is a spoiled prima donna and Nakago, Tamahome's wicked and evil adversary, is  a person living in a hovel, who comes late to the recordings and is totally under the thumb of  Tamahome who scolds him every time.

(Source: aiminako)",7.09,3451,9052,2554,815,white,special,finished_airing,"[{'id': 4, 'name': 'Comedy'}]",2,manga,145,pg,"[{'id': 1, 'name': 'Studio Pierrot'}]",378,,,1996.0,summer,61.0,1490.0,47.0,42.0,914.0,2554.0,0.9652,0.0348
10647,Ao no Exorcist: Ura Ex,2011-06-22,2012-03-21,"Ura Ex, extra short anime included in Blu-ray and the DVD releases of Ao no Exorcist. ",7.08,3460,1945,82145,34888,white,special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 10, 'name': 'Fantasy'}, {'id': 27, 'name': 'Shounen'}, {'id': 37, 'name': 'Supernatural'}]",10,manga,90,pg_13,"[{'id': 56, 'name': 'A-1 Pictures'}]",379,,,2011.0,spring,2184.0,55187.0,1591.0,985.0,22224.0,82171.0,0.9687,0.0313
5163,Code Geass: Hangyaku no Lelouch R2 Picture Drama,2008-08-22,2009-04-24,"Though it has been one year since the Black Rebellion failed, the battle lives on, as the Holy Empire of Britannia attempts to expand its power worldwide, and the Black Knights work to regain theirs.

As a newly instated Knight of Rounds, Suzaku Kururugi is an indispensable asset in battle, though he has yet to bear the full weight of his title. Among his opposition, C.C. and Kallen Stadtfeld strengthen their bond as they work together on crucial missions for the Black Knights. Interspersed throughout the drama are lighthearted, humorous moments, including the Ashford Academy Student Council’s handmade dress party and the Black Knights' pajama party.

Blending tragedy and comedy, Code Geass: Hangyaku no Lelouch R2 Picture Drama gives a behind-the-scenes look at the characters of its parent series, showcasing how they come to terms with their roles and each other.

[Written by MAL Rewrite]",7.08,3466,3133,35320,14092,white,special,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 9, 'name': 'Ecchi'}, {'id': 36, 'name': 'Slice of Life'}]",9,original,300,pg_13,"[{'id': 14, 'name': 'Sunrise'}]",380,,,2008.0,summer,810.0,22332.0,821.0,675.0,10705.0,35343.0,0.9577,0.0423
3219,Gakuen Utopia Manabi Straight!: Natsu da! Manabi da! Kyouka Gasshuku da!,2007-10-10,2007-10-10,This episode takes place before the actual planning of the School Fair and shows how the girls spend their summer holidays.,7.08,3474,6527,6450,3230,white,special,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 23, 'name': 'School'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 36, 'name': 'Slice of Life'}]",1,original,1440,g,"[{'id': 43, 'name': 'ufotable'}]",381,,,2007.0,fall,96.0,4619.0,97.0,61.0,1576.0,6449.0,0.9755,0.0245
10504,Gosick: Utsukushiki Kaibutsu wa Konton no Sen wo Shimiru,2011-03-26,2011-03-26,"Recap episode. The first part of the episode consists of the recap, the second part consists of some interviews with the cast.",7.08,3476,4627,15234,5197,white,special,finished_airing,"[{'id': 13, 'name': 'Historical'}, {'id': 7, 'name': 'Mystery'}, {'id': 27, 'name': 'Shounen'}]",1,light_novel,820,r,"[{'id': 4, 'name': 'Bones'}]",382,,,2011.0,winter,349.0,8680.0,309.0,264.0,5636.0,15238.0,0.9624,0.0376
31645,Persona 5 the Animation: The Day Breakers,2016-09-03,2016-09-03,"There is a new urban legend circulating Tokyo. It claims that if you make a request in the Ask-a-Thief Channel, the Phantom Thieves of Hearts will show up and bring justice by stealing a corrupt person's heart and making them regret all their wrongdoings. As strange and inexplicable events continue to happen all around town, more people submit their requests in hope that the mysterious vigilante group will help.

Kazuya Makigami is a burglar by night, but has started to have second thoughts about his crimes and those who help him commit them. Unable to stand up to his comrades himself, Kazuya submits a request to the Ask-a-Thief Channel.

[Written by MAL Rewrite]",7.08,3495,2594,50137,25302,white,special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 10, 'name': 'Fantasy'}, {'id': 37, 'name': 'Supernatural'}]",1,game,1440,pg_13,"[{'id': 56, 'name': 'A-1 Pictures'}]",383,,,2016.0,summer,1024.0,35158.0,351.0,335.0,13396.0,50264.0,0.9864,0.0136
1066,Shakugan no Shana-tan,2006-01-25,2007-04-04,"Shana-tan specials bundled with the first and fifth volume pre-orders of the Shakugan no Shana DVD, the limited edition Shakugan no Shana guide book, and the limited edition Shakugan no Shana Movie preview DVD special.

Episodes
#1: Shakugan no Shana-tan
#2: Shakugan no Shana-tan Returns
#3: Itadaki no Hecate-tan
#4: Banjou no Carmel-san",7.08,3497,3222,33679,17400,white,special,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 20, 'name': 'Parody'}]",4,light_novel,360,pg_13,"[{'id': 7, 'name': 'J.C.Staff'}]",384,,,2006.0,winter,496.0,25597.0,544.0,429.0,6627.0,33693.0,0.9711,0.0289
29317,Saenai Heroine no Sodatekata: Ai to Seishun no Service-kai,2015-01-09,2015-01-09,"Tomoya Aki, Megumi Katou, Eriri Spencer Sawamura, Utaha Kasumigaoka and Tomoya's cousin Michiru Hyoudou (all members of a doujin circle called Blessing Software) go out location scouting for their project, a video game. As Eriri attempts to get Megumi to act out a scenario for the main heroine, Utaha lures Tomoya away and forces him to act out a romantic scenario with her.

(Source: Wikipedia)",7.07,3520,1530,113205,64010,white,special,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 9, 'name': 'Ecchi'}, {'id': 35, 'name': 'Harem'}, {'id': 22, 'name': 'Romance'}]",1,light_novel,1380,pg_13,"[{'id': 56, 'name': 'A-1 Pictures'}]",385,,,2015.0,winter,2188.0,90719.0,737.0,455.0,19096.0,113195.0,0.9895,0.0105
8909,Tales of Symphonia The Animation: Tethe'alla-hen Specials,2010-03-25,2011-02-25,"Specials that came with the DVDs of Tethe'alla Hen. The characters gather and talk about different things. How they are going to save the day, become the main love interest of the ladies, have increased screen-time, etc...",7.07,3527,6216,7335,2773,white,special,finished_airing,"[{'id': 4, 'name': 'Comedy'}]",4,game,360,g,"[{'id': 43, 'name': 'ufotable'}]",386,,,2010.0,winter,243.0,4322.0,173.0,104.0,2496.0,7338.0,0.9623,0.0377
34870,BanG Dream!: Asonjatta!,2017-11-22,2017-11-22,Unaired episode included with the 7th Blu-ray volume of BanG Dream!.,7.07,3535,5379,10410,5442,white,special,finished_airing,"[{'id': 19, 'name': 'Music'}, {'id': 36, 'name': 'Slice of Life'}]",1,original,1420,pg_13,"[{'id': 27, 'name': 'Xebec'}]",387,,,2017.0,fall,234.0,7625.0,109.0,112.0,2375.0,10455.0,0.9789,0.0211
2937,Bishoujo Senshi Sailor Moon R: Make Up! Sailor Senshi,1993-12-05,1993-12-05,"Usagi and Chibiusa overhear two girls talking about the Sailor Senshi after they see a poster. Humorously, as the girls discuss which is the smartest, most elegant, strongest, and the leader of the Senshi, Usagi claims those titles for herself. Chibiusa shakes her head at Usagi's delusion. Clips are shown from the debut of each Sailor Senshi, and that girl's image song is played in the background. When even Tuxedo Mask is mentioned, and the girls go to leave without having mentioned Sailor Moon, Usagi butts in on their conversation and asks them directly about Sailor Moon. The girls give a series of glowing compliments about Sailor Moon, but unlike they did for the other Senshi, they also list her faults. After the girls leave, Usagi sarcastically apologises for being a clumsy cry-baby and then bursts into tears.

(Source: Wikipedia)",7.07,3537,4528,16101,7037,white,special,finished_airing,"[{'id': 25, 'name': 'Shoujo'}]",1,manga,1020,pg_13,"[{'id': 18, 'name': 'Toei Animation'}]",388,,,1993.0,fall,195.0,11846.0,187.0,137.0,3749.0,16114.0,0.9799,0.0201
6361,ef: A Tale of Memories. - Prologue,2007-08-24,2007-08-24,"The prologue for ef - a tale of memories, released on a separate DVD two months before the premiere of the TV series.",7.07,3543,3452,29371,12134,white,special,finished_airing,"[{'id': 8, 'name': 'Drama'}, {'id': 19, 'name': 'Music'}]",1,visual_novel,285,pg_13,"[{'id': 44, 'name': 'Shaft'}]",389,,,2007.0,summer,449.0,18609.0,361.0,222.0,9734.0,29375.0,0.9802,0.0198
5978,Kannagi: Moshimo Kannagi ga Attara...,2009-05-27,2009-05-27,"Unaired episode included in DVD Vol.7.

In this episode they attempt to make a movie with some money they found lying on the ground.",7.07,3548,3325,31551,17570,white,special,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 23, 'name': 'School'}, {'id': 27, 'name': 'Shounen'}, {'id': 37, 'name': 'Supernatural'}]",1,manga,1424,pg_13,"[{'id': 56, 'name': 'A-1 Pictures'}, {'id': 334, 'name': 'Ordet'}]",390,,,2009.0,spring,466.0,24480.0,249.0,135.0,6241.0,31571.0,0.9878,0.0122
24727,Baka to Test to Shoukanjuu Ni!: Mahou Hideyoshi Hideyoshi,2011-10-26,2011-10-26,A short special included on the second volume of Baka to Test to Shoukanjuu Ni! Blu-ray/DVD release.,7.06,3553,3826,23758,9549,white,special,finished_airing,"[{'id': 4, 'name': 'Comedy'}]",1,light_novel,180,pg_13,"[{'id': 300, 'name': 'SILVER LINK.'}]",391,,,2011.0,fall,532.0,16492.0,361.0,260.0,6113.0,23758.0,0.9739,0.0261
35566,Koe no Katachi Specials,2017-05-17,2017-05-17,"The limited first edition of the Blu-ray Disc for Kyoto Animation's film adaptation of Yoshitoki Ooima's A Silent Voice manga includes two bonus new animation videos of AIKO's theme song Koi wo Shita no wa and Kensuke Ushio's in-film track Speed of Youth.

Kyoto Animation produced the videos inspired by the songs, and the film's director Naoko Yamada personally handled the videos' storyboards and technical direction.

(Source: ANN)",7.06,3573,4048,20930,5114,white,special,finished_airing,"[{'id': 19, 'name': 'Music'}]",2,manga,175,pg_13,"[{'id': 2, 'name': 'Kyoto Animation'}]",392,,,2017.0,spring,824.0,8105.0,387.0,249.0,11420.0,20985.0,0.9697,0.0303
7066,Mahoromatic: Tadaima Okaeri,2009-10-17,2009-10-24,"Suguru and his classmates prepare for a maid café to celebrate the town's anniversary. Meanwhile, Minawa is attacked by robots. Mahoro tries to save Minawa and help Suguru and his classmates prepare for the maid café.",7.06,3576,5759,8829,3788,white,special,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 9, 'name': 'Ecchi'}, {'id': 22, 'name': 'Romance'}, {'id': 24, 'name': 'Sci-Fi'}]",2,manga,1470,r+,"[{'id': 6, 'name': 'Gainax'}]",393,,,2009.0,fall,229.0,5719.0,154.0,134.0,2596.0,8832.0,0.9674,0.0326
22071,Mikakunin de Shinkoukei: Mite. Are ga Watashitachi no Tomatteiru Ryokan yo.,2014-03-19,2014-03-19,"Bundled with the first Blu-ray and DVD volume.

Hakuya wins tickets to a hot spring.",7.06,3577,2857,41711,22326,white,special,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 22, 'name': 'Romance'}, {'id': 36, 'name': 'Slice of Life'}]",1,4_koma_manga,770,pg_13,"[{'id': 95, 'name': 'Doga Kobo'}]",394,,,2014.0,winter,575.0,33227.0,302.0,139.0,7472.0,41715.0,0.9894,0.0106
6884,Ookami to Koushinryou II: Holo no Short Anime,2009-10-07,2009-11-04,Extra short anime featuring Holo from BD volumes 1 and 2.,7.06,3582,2445,56251,26938,white,special,finished_airing,"[{'id': 10, 'name': 'Fantasy'}]",2,light_novel,186,pg_13,"[{'id': 112, 'name': ""Brain's Base""}, {'id': 553, 'name': 'Marvy Jack'}]",395,,,2009.0,fall,943.0,40310.0,560.0,322.0,14138.0,56273.0,0.9843,0.0157
5279,Sekirei: Hajimete no Otsukai,2009-03-25,2009-03-25,"""Kusano's first errand"" - A ten minute OVA that came along with the 6th vol. limited edition of Sekirei. Kusano finally tires of nobody admitting her as Sahashi's potential wife, so she insists on joining Musubi and Tsukiumi on their shopping race to show her abilities. An iffy day ensues.",7.06,3589,2535,52203,28638,white,special,finished_airing,"[{'id': 4, 'name': 'Comedy'}]",1,manga,637,r+,"[{'id': 35, 'name': 'Seven Arcs'}]",396,,,2009.0,winter,753.0,42278.0,431.0,247.0,8537.0,52246.0,0.987,0.013
