id,title,main_picture,start_date,end_date,synopsis,mean,rank,popularity,num_list_users,num_scoring_users,nsfw,created_at,updated_at,media_type,status,genres,num_episodes,start_season,broadcast,source,average_episode_duration,rating,background,studios,statistics,favorite_ranking
36296,Hinamatsuri (TV),"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1580/93526.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1580/93526l.jpg'}",2018-04-06,2018-06-22,"While reveling in the successful clinching of a prized vase for his collection, Yoshifumi Nitta, a yakuza member, is rudely interrupted when a large, peculiar capsule suddenly materializes and falls on his head. He opens the capsule to reveal a young, blue-haired girl, who doesn't divulge anything about herself but her name—Hina—and the fact that she possesses immense powers. As if things couldn't get any worse, she loses control and unleashes an explosion if her powers remain unused. Faced with no other choice, Nitta finds himself becoming her caregiver. 

To let her use her powers freely, Nitta asks Hina to help out with a construction deal, which goes smoothly. But while this is happening, a rival yakuza group covertly attacks his boss. To Nitta's shock, his colleagues later pin the blame on him! Tasked with attacking the rival group in retaliation, Nitta steels himself and arrives at their hideout. But suddenly, Hina unexpectedly steps in and helps him wipe out the entire group. As it turns out, Hina might just become a valuable asset to Nitta and his yakuza business, provided she does not use her powers on him first! And so the strange life of this unusual duo begins.

[Written by MAL Rewrite]",8.17,350.0,408,429222,210809,white,2017-09-12T15:56:28+00:00,2022-03-22T13:39:11+00:00,tv,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 42, 'name': 'Seinen'}, {'id': 37, 'name': 'Supernatural'}]",12,"{'year': 2018, 'season': 'spring'}","{'day_of_the_week': 'friday', 'start_time': '21:00'}",manga,1420,pg_13,,"[{'id': 91, 'name': 'feel.'}]","{'status': {'watching': '30965', 'completed': '257234', 'on_hold': '11540', 'dropped': '9576', 'plan_to_watch': '122568'}, 'num_list_users': 431883}",399
32093,Tanaka-kun wa Itsumo Kedaruge,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1189/111994.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1189/111994l.jpg'}",2016-04-09,2016-06-25,"For high school student Tanaka, the act of being listless is a way of life. Known for his inattentiveness and ability to fall asleep anywhere, Tanaka prays that each day will be as uneventful as the last, seeking to preserve his lazy lifestyle however he can by avoiding situations that require him to exert himself. Along with his dependable friend Oota who helps him with tasks he is unable to accomplish, the lethargic teenager constantly deals with events that prevent him from experiencing the quiet and peaceful days he longs for.

[Written by MAL Rewrite]",7.86,759.0,450,396799,177260,white,2015-11-19T03:48:54+00:00,2022-03-22T12:03:08+00:00,tv,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 23, 'name': 'School'}, {'id': 36, 'name': 'Slice of Life'}]",12,"{'year': 2016, 'season': 'spring'}","{'day_of_the_week': 'saturday', 'start_time': '22:00'}",web_manga,1440,pg_13,,"[{'id': 300, 'name': 'SILVER LINK.'}]","{'status': {'watching': '25722', 'completed': '227099', 'on_hold': '13166', 'dropped': '13268', 'plan_to_watch': '118996'}, 'num_list_users': 398251}",400
3297,Aria the Origination,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/6/77623.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/6/77623l.jpg'}",2008-01-08,2008-04-01,"In the 24th century on the planet Aqua, three girls—Akari Mizunashi, Alice Carroll, and Aika S. Granzchesta—continue to work hard toward achieving their goal of becoming Prima Undines: professional tour guide gondoliers. Luckily, the girls have the guidance of the three best Prima Undines in Neo-Venezia—Alicia Florence, Athena Glory, and Akira E. Ferrari—who are known as the ""Water Fairies"" in honor of their skill. With their help, the young apprentices train hard and work to overcome any situations that they find themselves in.

Aria The Origination follows the hardships and daily lives of these three young girls, who are doing their best to improve as tour gondoliers in Neo-Venezia, a terraformed replica of Venice.

[Written by MAL Rewrite]",8.5,117.0,1540,112608,27091,white,2007-10-26T08:26:07+00:00,2022-03-22T02:02:14+00:00,tv,finished_airing,"[{'id': 10, 'name': 'Fantasy'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 27, 'name': 'Shounen'}, {'id': 36, 'name': 'Slice of Life'}]",13,"{'year': 2008, 'season': 'winter'}","{'day_of_the_week': 'tuesday', 'start_time': '02:00'}",manga,1460,g,,"[{'id': 34, 'name': 'Hal Film Maker'}]","{'status': {'watching': '4294', 'completed': '34539', 'on_hold': '2766', 'dropped': '2734', 'plan_to_watch': '68404'}, 'num_list_users': 112737}",401
3455,To LOVE-Ru,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/13/22544.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/13/22544l.jpg'}",2008-04-04,2008-09-26,"Timid 16-year-old Rito Yuuki has yet to profess his love to Haruna Sairenji—a classmate and object of his infatuation since junior high. Sadly, his situation becomes even more challenging when one night, a mysterious, stark-naked girl crash-lands right on top of a bathing Rito.

To add to the confusion, Rito discovers that the girl, Lala Satalin Deviluke, is the crown princess of an alien empire and has run away from her home. Despite her position as the heiress to the most dominant power in the entire galaxy, Lala is surprisingly more than willing to marry the decidedly average Rito in order to avoid an unwanted political marriage.

To LOVE-Ru depicts Rito's daily struggles with the bizarre chaos that begins upon the arrival of Lala. With an evergrowing legion of swooning beauties that continuously foil his attempted confessions to Haruna, To LOVE-Ru  is a romantic comedy full of slapstick humor, sexy girls, and outlandishly lewd moments that defy the laws of physics.

[Written by MAL Rewrite]",7.01,3811.0,295,568981,280605,white,2007-11-22T19:45:50+00:00,2022-03-21T19:01:10+00:00,tv,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 9, 'name': 'Ecchi'}, {'id': 35, 'name': 'Harem'}, {'id': 22, 'name': 'Romance'}, {'id': 23, 'name': 'School'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 27, 'name': 'Shounen'}]",26,"{'year': 2008, 'season': 'spring'}",,manga,1470,r+,"To Love-Ru is licensed in North America by Sentai Filmworks and distributed by Section23 Films. To Love-Ru has been adapted into five video games; two Nintendo DS visual novels, two Playstation Vita games, and a smartphone game.","[{'id': 27, 'name': 'Xebec'}]","{'status': {'watching': '30617', 'completed': '366983', 'on_hold': '20539', 'dropped': '31916', 'plan_to_watch': '119528'}, 'num_list_users': 569583}",402
585,Mimi wo Sumaseba,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1899/109259.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1899/109259l.jpg'}",1995-07-15,1995-07-15,"Shizuku Tsukishima is an energetic 14-year-old girl who enjoys reading and writing poetry in her free time. Glancing at the checkout cards of her books one evening, she notices that her library books are frequently checked out by a boy named Seiji Amasawa. Curiosity strikes Shizuku, and she decides to search for the boy who shares her love for literature.

Meeting a peculiar cat on the train, Shizuku follows the animal and is eventually led to a quaint antique shop, where she learns about a cat statuette known as ""The Baron."" Taking an interest in the shop, she surprisingly finds Seiji, and the two quickly befriend one another. Shizuku learns while acquainting herself with Seiji that he has a dream that he would like to fulfill, causing her dismay as she remains uncertain of her future and has yet to recognize her talents.

However, as her relationship with Seiji grows, Shizuku becomes determined to work toward a goal. Guided by the whispers of her heart and inspiration from The Baron, she resolves to carve out her own potential and dreams.

[Written by MAL Rewrite]
",8.22,294.0,644,290011,163300,white,2006-01-20T06:09:43+00:00,2022-03-22T13:03:54+00:00,movie,finished_airing,"[{'id': 8, 'name': 'Drama'}, {'id': 22, 'name': 'Romance'}, {'id': 25, 'name': 'Shoujo'}, {'id': 36, 'name': 'Slice of Life'}]",1,"{'year': 1995, 'season': 'summer'}",,manga,6660,g,"Mimi wo Sumaseba is the highest-grossing Japanese film of 1995. It is also the first Studio Ghibli film that was directed by someone other than Hayao Miyazaki or Isao Takahata, and the first Japanese film that used the Dolby Digital sound format.","[{'id': 21, 'name': 'Studio Ghibli'}]","{'status': {'watching': '4147', 'completed': '214743', 'on_hold': '1689', 'dropped': '618', 'plan_to_watch': '69562'}, 'num_list_users': 290759}",403
35073,Overlord II,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1212/113415.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1212/113415l.jpg'}",2018-01-09,2018-04-03,"Ainz Ooal Gown, the undead sorcerer formerly known as Momonga, has accepted his place in this new world. Though it bears similarities to his beloved virtual reality game Yggdrasil, it still holds many mysteries which he intends to uncover, by utilizing his power as ruler of the Great Tomb of Nazarick. However, ever since the disastrous brainwashing of one of his subordinates, Ainz has become wary of the impending dangers of the Slane Theocracy, as well as the possible existence of other former Yggdrasil players. Meanwhile, Albedo, Demiurge and the rest of Ainz's loyal guardians set out to prepare for the next step in their campaign: Nazarick's first war…

Overlord II picks up immediately after its prequel, continuing the story of Ainz Ooal Gown, his eclectic army of human-hating guardians, and the many hapless humans affected by the Overlord's arrival.

[Written by MAL Rewrite]",7.76,945.0,156,823272,503729,white,2017-03-11T03:19:33+00:00,2022-03-22T12:37:20+00:00,tv,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 10, 'name': 'Fantasy'}, {'id': 11, 'name': 'Game'}, {'id': 37, 'name': 'Supernatural'}]",13,"{'year': 2018, 'season': 'winter'}","{'day_of_the_week': 'tuesday', 'start_time': '22:30'}",light_novel,1420,r,Overlord adapts novels 4 to 6 of Kugane Maruyama's light novel series of the same name.,"[{'id': 11, 'name': 'Madhouse'}]","{'status': {'watching': '40493', 'completed': '667362', 'on_hold': '10533', 'dropped': '10882', 'plan_to_watch': '97240'}, 'num_list_users': 826510}",404
34577,Nanatsu no Taizai: Imashime no Fukkatsu,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/11/90089.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/11/90089l.jpg'}",2018-01-13,2018-06-30,"The fierce battle between Meliodas, the captain of the Seven Deadly Sins, and the Great Holy Knight Hendrickson has devastating consequences. Armed with the fragments necessary for the revival of the Demon Clan, Hendrickson breaks the seal, allowing the Commandments to escape, all of whom are mighty warriors working directly under the Demon King himself. Through a mysterious connection, Meliodas instantly identifies them; likewise, the 10 Commandments, too, seem to sense his presence.

As the demons leave a path of destruction in their wake, the Seven Deadly Sins must find a way to stop them before the Demon Clan drowns Britannia in blood and terror.

[Written by MAL Rewrite]",7.65,1185.0,119,970301,592941,white,2016-12-18T13:42:34+00:00,2022-03-22T12:04:07+00:00,tv,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 10, 'name': 'Fantasy'}, {'id': 27, 'name': 'Shounen'}, {'id': 37, 'name': 'Supernatural'}]",24,"{'year': 2018, 'season': 'winter'}","{'day_of_the_week': 'saturday', 'start_time': '06:30'}",manga,1467,pg_13,,"[{'id': 56, 'name': 'A-1 Pictures'}]","{'status': {'watching': '61702', 'completed': '794187', 'on_hold': '11931', 'dropped': '15852', 'plan_to_watch': '89792'}, 'num_list_users': 973464}",405
28677,Yamada-kun to 7-nin no Majo (TV),"{'medium': 'https://api-cdn.myanimelist.net/images/anime/2/73700.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/2/73700l.jpg'}",2015-04-12,2015-06-28,"When Ryuu Yamada entered high school, he wanted to turn over a new leaf and lead a productive school life. That's why he chose to attend Suzaku High, where no one would know of his violent delinquent reputation. However, much to Ryuu's dismay, he is soon bored; now a second year, Ryuu has reverted to his old ways—lazy with abysmal grades and always getting into fights.

One day, back from yet another office visit, Ryuu encounters Urara Shiraishi, a beautiful honors student. A misstep causes them both to tumble down the stairs, ending in an accidental kiss! The pair discover they can switch bodies with a kiss: an ability which will prove to be both convenient and troublesome.
 
Learning of their new power, Toranosuke Miyamura, a student council officer and the single member of the Supernatural Studies Club, recruits them for the club. Soon joined by Miyabi Itou, an eccentric interested in all things supernatural, the group unearths the legend of the Seven Witches of Suzaku High, seven female students who have obtained different powers activated by a kiss. The Supernatural Studies Club embarks on its first quest: to find the identities of all the witches.

[Written by MAL Rewrite]",7.58,1392.0,223,684977,385932,white,2014-11-29T06:53:52+00:00,2022-03-22T02:17:00+00:00,tv,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 35, 'name': 'Harem'}, {'id': 7, 'name': 'Mystery'}, {'id': 22, 'name': 'Romance'}, {'id': 23, 'name': 'School'}, {'id': 27, 'name': 'Shounen'}, {'id': 37, 'name': 'Supernatural'}]",12,"{'year': 2015, 'season': 'spring'}","{'day_of_the_week': 'sunday', 'start_time': '23:30'}",manga,1498,pg_13,"Episode 1 was previewed at a screening at Cinemart Shinjuku in Tokyo on March 14, 2015. Regular broadcasting began on April 12, 2015.","[{'id': 839, 'name': 'LIDENFILMS'}]","{'status': {'watching': '28727', 'completed': '505738', 'on_hold': '14326', 'dropped': '16154', 'plan_to_watch': '120028'}, 'num_list_users': 684973}",406
11759,Accel World,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/8/38155.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/8/38155l.jpg'}",2012-04-07,2012-09-22,"Haruyuki Arita is an overweight, bullied middle schooler who finds solace in playing online games. But his life takes a drastic turn one day, when he finds that all his high scores have been topped by Kuroyukihime, the popular vice president of the student council. She then invites him to the student lounge and introduces him to ""Brain Burst,"" a program which allows the users to accelerate their brain waves to the point where time seems to stop. Brain Burst also functions as an augmented reality fighting game, and in order to get more points to accelerate, users must win duels against other players. However, if a user loses all their points, they will also lose access to Brain Burst forever.

Kuroyukihime explains that she chose to show Haruyuki the program because she needs his help. She wants to meet the creator of Brain Burst and uncover the reason of why it was created, but that's easier said than done; to do so, she must defeat the ""Six Kings of Pure Color,"" powerful faction leaders within the game, and reach level 10, the highest level attainable. After the girl helps Haruyuki overcome the bullies that torment him, he vows to help her realize her goal, and so begins the duo's fight to reach the top.

[Written by MAL Rewrite]",7.25,2681.0,231,659430,346535,white,2011-10-09T11:37:29+00:00,2022-03-21T23:40:34+00:00,tv,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 11, 'name': 'Game'}, {'id': 22, 'name': 'Romance'}, {'id': 23, 'name': 'School'}, {'id': 24, 'name': 'Sci-Fi'}]",24,"{'year': 2012, 'season': 'spring'}","{'day_of_the_week': 'saturday', 'start_time': '00:30'}",light_novel,1440,pg_13,"Accel World adapts the first 4 novels of Reki Kawahara's light novel series of the same title, as well as content from the 10th novel.","[{'id': 14, 'name': 'Sunrise'}]","{'status': {'watching': '29672', 'completed': '444651', 'on_hold': '22260', 'dropped': '43413', 'plan_to_watch': '119684'}, 'num_list_users': 659680}",407
11597,Nisemonogatari,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1044/103654.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1044/103654l.jpg'}",2012-01-08,2012-03-18,"Surviving a vampire attack, meeting several girls plagued by supernatural entities, and just trying to get through life are some of the things high school student Koyomi Araragi has had to deal with lately. On top of all this, he wakes up one morning to find himself kidnapped and tied up by his girlfriend Hitagi Senjougahara. Having run afoul of Deishuu Kaiki, a swindler who conned Senjougahara's family, she has taken it upon herself to imprison Araragi to keep him safe from the con man. But when Araragi gets a frantic message from his sister Karen, he learns that the fraud has set his sights on her.

Along with Karen's troubles, his other sister, Tsukihi, is having issues of her own. And when two mysterious women who seem to know more than they should about Araragi and his special group of friends step into their lives, not even he could anticipate their true goals, nor the catastrophic truths soon to be revealed.

[Written by MAL Rewrite]",8.16,359.0,229,665614,390126,white,2011-09-15T14:45:10+00:00,2022-03-21T21:33:35+00:00,tv,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 9, 'name': 'Ecchi'}, {'id': 7, 'name': 'Mystery'}, {'id': 37, 'name': 'Supernatural'}]",11,"{'year': 2012, 'season': 'winter'}","{'day_of_the_week': 'sunday', 'start_time': '00:00'}",light_novel,1555,r,"Aside from the anime and books, there is also a visual novel for the Playstation Portable that tackles part of the series.","[{'id': 44, 'name': 'Shaft'}]","{'status': {'watching': '24611', 'completed': '493477', 'on_hold': '11796', 'dropped': '6746', 'plan_to_watch': '129335'}, 'num_list_users': 665965}",408
24703,High School DxD BorN,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/12/73642.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/12/73642l.jpg'}",2015-04-04,2015-06-20,"The Red Dragon Emperor, Issei Hyoudou, and the Occult Research Club are back in action as summer break comes for the students of Kuoh Academy. After their fight with Issei’s sworn enemy, Vali and the Chaos Brigade, it is clear just how inexperienced Rias Gremory's team is. As a result, she and Azazel lead the club on an intense training regime in the Underworld to prepare them for the challenges that lie ahead.

While they slowly mature as a team, Issei will once again find himself in intimate situations with the girls of the Occult Research Club. Meanwhile, their adversaries grow stronger and more numerous as they rally their forces. And with the sudden appearance of Loki, the Evil God of Norse Mythology, the stage is set for epic fights and wickedly powerful devils in High School DxD BorN!

[Written by MAL Rewrite]",7.43,1888.0,210,706048,446963,white,2014-06-16T11:45:07+00:00,2022-03-22T11:28:17+00:00,tv,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 4, 'name': 'Comedy'}, {'id': 6, 'name': 'Demons'}, {'id': 9, 'name': 'Ecchi'}, {'id': 35, 'name': 'Harem'}, {'id': 22, 'name': 'Romance'}, {'id': 23, 'name': 'School'}]",12,"{'year': 2015, 'season': 'spring'}","{'day_of_the_week': 'saturday', 'start_time': '23:00'}",light_novel,1440,r+,"Episodes 1 and 2 were previewed at back-to-back screenings at United Cinemas Toyosu in Tokyo on March 15, 2015. Regular broadcasting began on April 4, 2015.","[{'id': 120, 'name': 'TNK'}]","{'status': {'watching': '22365', 'completed': '605938', 'on_hold': '8534', 'dropped': '11272', 'plan_to_watch': '58029'}, 'num_list_users': 706138}",409
5958,Sora no Otoshimono,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/5/50307.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/5/50307l.jpg'}",2009-10-05,2009-12-28,"Ever since he was a child, Tomoki Sakurai has always woke up with tears after a dream of an angel. His childhood friend Sohara Mitsuki worries about this and decides to seek the help of Eishirou Sugata, an eccentric sky maniac. He concludes that Tomoki's dream is undoubtedly connected to what is known as the New World, a floating anomaly that scientists have failed to understand.
 
Recruiting the New World Discovery Club's first members, Eishirou schedules a time to meet up in order to observe the mystery in the sky. That day, Tomoki's peaceful life is changed forever when a strange girl falls from the sky and begins to call him master.
 
Sora no Otoshimono follows the daily activities of the New World Discovery Club as they begin to learn more about the Angeloids that have arrived on Earth.

[Written by MAL Rewrite]",7.3,2442.0,405,436669,224328,gray,2009-01-23T17:40:06+00:00,2022-03-21T23:58:46+00:00,tv,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 9, 'name': 'Ecchi'}, {'id': 35, 'name': 'Harem'}, {'id': 22, 'name': 'Romance'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 27, 'name': 'Shounen'}, {'id': 37, 'name': 'Supernatural'}]",13,"{'year': 2009, 'season': 'fall'}",,manga,1440,pg_13,,"[{'id': 88, 'name': 'AIC ASTA'}]","{'status': {'watching': '17324', 'completed': '301708', 'on_hold': '10386', 'dropped': '16527', 'plan_to_watch': '91022'}, 'num_list_users': 436967}",410
34612,Saiki Kusuo no Ψ-nan 2,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1961/91383.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1961/91383l.jpg'}",2018-01-17,2018-06-27,"The disastrous life of the gifted psychic Kusuo Saiki continues, despite his utmost effort to live an ordinary life. Although he has certainly grown accustomed to dealing with his troublesome friends—who are his biggest hurdle to achieving a peaceful life—he still has a long way to go. Also joining the usual oddballs are a few new faces whose shenanigans add to Saiki's misery, making his dreams of a hassle-free life a distant fantasy.

[Written by MAL Rewrite]",8.44,140.0,336,515481,299229,white,2016-12-26T00:16:31+00:00,2022-03-22T11:56:10+00:00,tv,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 23, 'name': 'School'}, {'id': 27, 'name': 'Shounen'}, {'id': 36, 'name': 'Slice of Life'}, {'id': 37, 'name': 'Supernatural'}]",24,"{'year': 2018, 'season': 'winter'}","{'day_of_the_week': 'wednesday', 'start_time': '01:35'}",manga,1440,pg_13,,"[{'id': 7, 'name': 'J.C.Staff'}, {'id': 1444, 'name': 'Egg Firm'}]","{'status': {'watching': '33544', 'completed': '387350', 'on_hold': '10499', 'dropped': '5596', 'plan_to_watch': '81197'}, 'num_list_users': 518186}",411
1943,Paprika,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1929/93629.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1929/93629l.jpg'}",2006-11-25,2006-11-25,"The world of dreams can be an incredible window into the psyche, showing one's deepest desires, aspirations, and repressed memories. One hopeful tech lab has been developing the ""DC Mini,"" a device with the power to delve into the dreams of others. Atsuko Chiba and Kosaku Tokita have been tirelessly working to develop this technology with the hopes of using it to deeply explore patients' minds and help cure them of their psychological disorders.

However, having access to the deepest corners of a person's mind comes with a tremendous responsibility. In the wrong hands, the DC Mini could be used as a form of psychological terrorism and cause mental breakdowns in the minds of targets. When this technology is stolen and people around them start acting strangely, Atsuko and Kosaku know they have a serious problem on their hands. Enlisting the help of Officer Konakawa, who has been receiving this experimental therapy, they search both the real and dream worlds for their mental terrorist.

[Written by MAL Rewrite]",8.04,497.0,387,446606,224915,white,2007-02-14T07:56:22+00:00,2022-03-21T16:20:53+00:00,movie,finished_airing,"[{'id': 5, 'name': 'Avant Garde'}, {'id': 10, 'name': 'Fantasy'}, {'id': 14, 'name': 'Horror'}, {'id': 7, 'name': 'Mystery'}, {'id': 40, 'name': 'Psychological'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 41, 'name': 'Suspense'}]",1,"{'year': 2006, 'season': 'fall'}",,novel,5432,r+,"Paprika was director Satoshi Kon's last feature film before his death in 2010. It won several awards around the world, including the Tokyo Anime Award for Best Music in 2007 and the Newport Beach Film Festival for best animated feature film in 2007.

A live action adaptation was planned with Wolfgang Petersen (The Never Ending Story, Troy), but the project appears to have been scrapped.","[{'id': 11, 'name': 'Madhouse'}]","{'status': {'watching': '8011', 'completed': '289384', 'on_hold': '3387', 'dropped': '1731', 'plan_to_watch': '144762'}, 'num_list_users': 447275}",412
5681,Summer Wars,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1593/116751.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1593/116751l.jpg'}",2009-08-01,2009-08-01,"OZ, a virtual world connected to the internet, has become extremely popular worldwide as a spot for people to engage in a large variety of activities, such as playing sports or shopping, through avatars created and customized by the user. OZ also possesses a near impenetrable security due to its strong encryption, ensuring that any personal data transmitted through the networks will be kept safe in order to protect those who use it. Because of its convenient applications, the majority of society has become highly dependent on the simulated reality, even going as far as entrusting the system with bringing back the unmanned asteroid explorer, Arawashi.
 
Kenji Koiso is a 17-year-old math genius and part-time OZ moderator who is invited by his crush Natsuki Shinohara on a summer trip. But unbeknownst to him, this adventure requires him to act as her fiancé. Shortly after arriving at Natsuki's family's estate, which is preparing for her great-grandmother's 90th birthday, he receives a strange, coded message on his cell phone from an unknown sender who challenges him to solve it. Kenji is able to crack the code, but little does he know that his math expertise has just put Earth in great danger.

[Written by MAL Rewrite]",8.05,495.0,366,474308,270739,white,2008-12-06T18:22:51+00:00,2022-03-20T19:33:10+00:00,movie,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 24, 'name': 'Sci-Fi'}]",1,"{'year': 2009, 'season': 'summer'}",,original,6840,pg_13,"Director Hosoda Mamoru chose Ueda in Nagano Prefecture as the setting for Summer Wars because of its proximity to his birthplace. The film earned over 18 million USD in worldwide box offices and won the Japanese Academy Award for Animation of the Year in 2010. Hosoda became only the second Japanese director (after Miyazaki Hayao) to be nominated for an Annie Award for his work on Summer Wars.

Summer Wars was the first Japanese animated movie to be nominated for the Golden Leopard Award at the Locarno International Film Festival in Switzerland in 2009. The movie also won the Anaheim International Film Festival's Audience Award for Best Animated Feature and the Animation Division Grand Prize at the 13th Japan Media Arts Festival.","[{'id': 11, 'name': 'Madhouse'}]","{'status': {'watching': '7668', 'completed': '347349', 'on_hold': '2825', 'dropped': '1428', 'plan_to_watch': '115375'}, 'num_list_users': 474645}",413
5040,One Outs,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/7/21065.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/7/21065l.jpg'}",2008-10-08,2009-04-01,"Toua Tokuchi is a prodigy when it comes to both baseball and gambling. Pitching nothing but mediocre fastballs, he has made a name for himself by attaining 499 consecutive victories in the game of ""One Outs,"" a one-on-one showdown between a pitcher and a batter. Despite his remarkable abilities, however, Tokuchi sees the sport as nothing more than a way to make some quick money.

When Hiromichi Kojima, a legendary hitter for the Saikyou Saitama Lycaons, witnesses Tokuchi's skills firsthand, he realizes that the man might be exactly what the team needs to get out of their slump. Determined to recruit Tokuchi no matter what, Kojima places his own career on the line and defeats Tokuchi at his own specialty—One Outs.

Forced to become a Lycaon, Tokuchi soon finds himself at odds with the team's owner, Tsuneo Saikawa. After Saikawa refuses to give him a reasonable salary, Tokuchi proposes a special contract: pitching an out will earn him five million yen, but giving up a run will cost him fifty million. With every game having the potential to either make or break him, will Tokuchi be able to outwit those who stand in his way?

[Written by MAL Rewrite]
",8.34,197.0,905,210226,100787,white,2008-08-07T21:53:26+00:00,2022-03-22T11:42:01+00:00,tv,finished_airing,"[{'id': 40, 'name': 'Psychological'}, {'id': 42, 'name': 'Seinen'}, {'id': 30, 'name': 'Sports'}]",25,"{'year': 2008, 'season': 'fall'}",,manga,1380,pg_13,,"[{'id': 11, 'name': 'Madhouse'}]","{'status': {'watching': '10358', 'completed': '122545', 'on_hold': '7279', 'dropped': '5572', 'plan_to_watch': '64651'}, 'num_list_users': 210405}",414
10719,Boku wa Tomodachi ga Sukunai,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/8/32873.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/8/32873l.jpg'}",2011-10-07,2011-12-23,"When Kodaka Hasegawa finds out that he will be transferring to a new school, he is determined to make a positive impression, and maybe even some friends. However, Kodaka discovers he is out of luck when he immediately gets labeled as a violent delinquent due to his blond hair and intimidating expression. Although a month has passed, Kodaka is still alone thanks to his notorious reputation. However, his life begins to change when he finds fellow loner Yozora Mikazuki talking to her imaginary friend in an empty classroom.

After sharing stories of their lonely high school life, Kodaka and Yozora decide to overcome the difficulties of making friends together by starting the Neighbor's Club. Created for people who don't have friends, daily activities involve learning social skills and how to fit in, which will hopefully allow them to make friends. Joined by the eroge-loving Sena Kashiwazaki, and other eccentric outcasts, Kodaka may finally have managed to find people he can call friends, in this club filled with hilarious oddballs.

[Written by MAL Rewrite]",7.2,2909.0,192,732171,409834,white,2011-05-17T21:51:35+00:00,2022-03-21T09:54:33+00:00,tv,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 9, 'name': 'Ecchi'}, {'id': 22, 'name': 'Romance'}, {'id': 23, 'name': 'School'}, {'id': 36, 'name': 'Slice of Life'}]",12,"{'year': 2011, 'season': 'fall'}","{'day_of_the_week': 'friday', 'start_time': '01:55'}",light_novel,1440,r+,"In 2012, Boku wa Tomodachi ga Sukunai Portable, a visual novel by Namco Bandai Games for the Sony PlayStation Portable, was released.

A live-action film based strictly on the novels and not the anime was released on February 1, 2014 and directed by Takuro Oikawa.","[{'id': 436, 'name': 'AIC Build'}]","{'status': {'watching': '24903', 'completed': '541038', 'on_hold': '12692', 'dropped': '18187', 'plan_to_watch': '135754'}, 'num_list_users': 732574}",415
