id,title,start_date,end_date,synopsis,mean,rank,popularity,num_list_users,num_scoring_users,nsfw,media_type,status,genres,num_episodes,source,average_episode_duration,rating,studios,movie_ranking,broadcast_day_of_the_week,broadcast_start_time,start_season_year,start_season_season,statistics_watching,statistics_completed,statistics_on_hold,statistics_dropped,statistics_plan_to_watch,statistics_num_list_users,positive_viewership_fraction,negative_viewership_fraction
33520,Koutetsujou no Kabaneri Movie 2: Moeru Inochi,2017-01-07,2017-01-07,Compilation film of the second half of the TV series. ,7.53,1570,2914,40318,12051,white,movie,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 8, 'name': 'Drama'}, {'id': 10, 'name': 'Fantasy'}, {'id': 14, 'name': 'Horror'}, {'id': 37, 'name': 'Supernatural'}]",1,original,6209,r,"[{'id': 858, 'name': 'Wit Studio'}]",367,,,2017.0,winter,1043.0,18991.0,487.0,543.0,19437.0,40501.0,0.9746,0.0254
35984,Mahou Shoujo Lyrical Nanoha: Detonation,2018-10-19,2018-10-19,"The story continues directly from Reflection. As the conflict continues to escalate, Nanoha and her allies soon found out the troubled history between Iris and Yuri, which is related to the tragedy of Eltoria's ""Planet Reclamation Committee"".

(Source: Nanoha Wiki)",7.53,1573,6136,7569,2384,white,movie,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 4, 'name': 'Comedy'}, {'id': 8, 'name': 'Drama'}, {'id': 31, 'name': 'Super Power'}]",1,original,6660,no_rating,"[{'id': 1569, 'name': 'Seven Arcs Pictures'}]",368,,,2018.0,fall,206.0,3228.0,99.0,111.0,3948.0,7592.0,0.9723,0.0277
10259,Da Yu Hai Tang (Movie),2016-07-08,2016-07-08,"In an old mythical world, there reside spirit-like beings who oversee the natural order of the mortal realm. One of them, a young girl named Chun, has just come of age and must undergo her rite of passage by experiencing the human world for herself. While there, she gets caught in a fishing net during a storm and is rescued by a human boy.

However, the boy ends up drowning during the incident, and Chun returns to her realm full of guilt. Afterwards, she meets the Soul Keeper and decides to revive the boy in exchange for a part of her lifespan. Little does she know, meddling with the natural order of the world has severe consequences.

Da Yu Hai Tang is a story about sacrifice and redemption as Chun comes to terms with the limitations of her powers and deals with death, love, and her own emotions. She must decide if she will sacrifice everything to save the human boy or forsake her moral obligation for the order of the world.

[Written by MAL Rewrite]",7.52,1577,3053,37249,14144,white,movie,finished_airing,"[{'id': 2, 'name': 'Adventure'}, {'id': 8, 'name': 'Drama'}, {'id': 22, 'name': 'Romance'}, {'id': 37, 'name': 'Supernatural'}]",1,original,6321,pg_13,"[{'id': 1462, 'name': 'B&T'}]",369,,,2016.0,summer,944.0,18132.0,404.0,305.0,17492.0,37277.0,0.981,0.019
2848,Kappa no Coo to Natsuyasumi,2007-07-28,2007-07-28,"Kouichi Uehara is a fourth grade student living in the suburb of Tokyo. One day, he picks up a large stone which turns out to be a fossil of a baby ""Kappa"" who has been sleeping underground for the past 300 years, and names it ""Coo."" They become good friends and Coo starts living with Kouichi's family. However, Coo has a hard time adjusting to life among humans and misses his kind.",7.52,1582,4648,15047,6586,white,movie,finished_airing,"[{'id': 2, 'name': 'Adventure'}, {'id': 6, 'name': 'Demons'}, {'id': 27, 'name': 'Shounen'}]",1,original,8505,pg,"[{'id': 247, 'name': 'Shin-Ei Animation'}]",370,,,2007.0,summer,301.0,8812.0,187.0,145.0,5624.0,15069.0,0.978,0.022
33034,Kiniro Mosaic: Pretty Days,2016-11-12,2016-11-12,"The episode is set during a school festival where Shinobu is assigned to write a script and make outfits for her class play. Youko and Alice notice that Shinobu is sleepy every morning and are worried that she might be getting tired of all the work. Will Shinobu be able to successfully complete all her tasks in time?

(Source: MAL News)",7.52,1583,3945,22279,9118,white,movie,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 23, 'name': 'School'}, {'id': 42, 'name': 'Seinen'}, {'id': 36, 'name': 'Slice of Life'}]",1,4_koma_manga,3000,pg_13,"[{'id': 418, 'name': 'Studio Gokumi'}, {'id': 1299, 'name': 'AXsiZ'}]",371,,,2016.0,fall,633.0,12376.0,303.0,164.0,8857.0,22333.0,0.9791,0.0209
33519,Koutetsujou no Kabaneri Movie 1: Tsudou Hikari,2016-12-31,2016-12-31,Compilation film of the first half of the TV series. ,7.52,1585,2883,40956,12607,white,movie,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 8, 'name': 'Drama'}, {'id': 10, 'name': 'Fantasy'}, {'id': 14, 'name': 'Horror'}, {'id': 37, 'name': 'Supernatural'}]",1,original,6438,r,"[{'id': 858, 'name': 'Wit Studio'}]",372,,,2016.0,fall,1145.0,19863.0,525.0,546.0,19058.0,41137.0,0.974,0.026
7651,Ningen Shikkaku: Director's Cut-ban,2009-12-12,2009-12-12,"A theatrical film version of Madhouse's Aoi Bungaku Series anime. The film will re-edit the four episodes based on Osamu Dazai's No Longer Human (Ningen Shikkaku) novel, which have character designs inspired by manga artist and novel illustrator Takeshi Obata. This ""director's cut"" will include new ""navigation"" footage which is being created specifically for the film with narrator Masato Sakai.",7.52,1588,5519,9739,1860,white,movie,finished_airing,"[{'id': 8, 'name': 'Drama'}, {'id': 13, 'name': 'Historical'}, {'id': 40, 'name': 'Psychological'}, {'id': 42, 'name': 'Seinen'}]",1,novel,5340,r,"[{'id': 11, 'name': 'Madhouse'}]",373,,,2009.0,fall,316.0,2678.0,211.0,162.0,6380.0,9747.0,0.9617,0.0383
10716,Towa no Quon 5: Souzetsu no Raifuku,2011-11-05,2011-11-05,The story follows a boy named Quon and others who suddenly wake up with supernatural powers.,7.51,1599,3273,32696,16961,white,movie,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 31, 'name': 'Super Power'}, {'id': 37, 'name': 'Supernatural'}]",1,original,2880,pg_13,"[{'id': 4, 'name': 'Bones'}]",374,,,2011.0,fall,516.0,23899.0,287.0,158.0,7842.0,32702.0,0.9864,0.0136
2673,Doraemon Movie 27: Nobita no Shin Makai Daibouken - 7-nin no Mahoutsukai,2007-03-10,2007-03-10,"Nobita requests of Doraemon the Moshimo-box and wishes for the world to become a place where the use of magic is possible. Witchcraft replaces science and technology and everyone makes use of it on their daily lives, except for Nobita, who, like usual, isn't very good at conjuring spells. Frustrated, he plans on returning things to their past state, but his mother threw the Moshimo-box away. 

One day, Doraemon and his friends meet Professor Mangetsu, who studies magic and magical beings such as goblins, and his daughter Miyoko, and are warned of the dangerous approximation of the ""star of the Underworld"" to the Earth's orbit. 

With the future of the planet at stake, the group must travel to the Underworld and pierce the heart of the Underworld King with a silver dart, as detailed in the ancient texts of ""The Chronicles of the Underworld"". Their attempts are, however, thwarted and Miyoko captured. 

Doraemon and his friends then decided to use the Time Machine to return to the past and, using Dorami's Moshimo-box, they manage to restore the Earth. The events on the Underworld continue, however, to take place in a Parallel Universe, where Miyoko is still captive. As a result, the group is once again forced to travel to the Underworld and defeat its tyrannical ruler once and for all. 

(Source: AniDB)",7.51,1607,6340,6937,4315,white,movie,finished_airing,"[{'id': 2, 'name': 'Adventure'}, {'id': 4, 'name': 'Comedy'}, {'id': 10, 'name': 'Fantasy'}]",1,unknown,6900,pg,"[{'id': 247, 'name': 'Shin-Ei Animation'}]",375,,,2007.0,winter,91.0,6028.0,47.0,120.0,672.0,6958.0,0.976,0.024
31418,KanColle Movie,2016-11-26,2016-11-26,"The movie starts off after the events of Episode 3, when Kisaragi had sunk. The Mikawa Fleet (Furutaka, Aoba, Kako, Kinugasa and Tenryuu) are in the middle of Night Battle. Choukai uses Searchlight and gets medium damage, but they win in the end. A New Fleet Girl gets ""dropped"", emerging from the sea. It is Kisaragi. Kisaragi is brought back to the temporary base in Solomon Islands, but she is suffering from PTSD and has amnesia, unable to remember anyone from back in the anime, excluding Mutsuki...

(Source: Wikipedia)",7.51,1615,3077,36688,14767,white,movie,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 8, 'name': 'Drama'}, {'id': 38, 'name': 'Military'}, {'id': 24, 'name': 'Sci-Fi'}]",1,game,5574,pg_13,"[{'id': 51, 'name': 'Diomedéa'}]",376,,,2016.0,fall,999.0,19581.0,526.0,267.0,15393.0,36766.0,0.9784,0.0216
12917,Madang-eul Naon Amtalg,2011-07-28,2011-07-28,A Korean animation about a hen named Leafie who lives and works on an egg farm who dreams of freedom outside her cage. One day she fakes her own death to escape the farm.,7.51,1621,8125,3638,1396,white,movie,finished_airing,"[{'id': 2, 'name': 'Adventure'}, {'id': 8, 'name': 'Drama'}, {'id': 10, 'name': 'Fantasy'}, {'id': 15, 'name': 'Kids'}]",1,book,5538,g,"[{'id': 1473, 'name': 'Odolttogi'}]",377,,,2011.0,summer,104.0,1909.0,30.0,107.0,1491.0,3641.0,0.9624,0.0376
4835,Bleach Movie 3: Fade to Black - Kimi no Na wo Yobu,2008-12-13,2008-12-13,"After a mysterious pair attack Rukia Kuchiki and erase her memories while she is in Seireitei, Ichigo Kurosaki, a substitute Soul Reaper, briefly forgets Rukia, until he is reminded of her by Kon, an Underpod Mod-Soul. Confused, he seeks his town's candy-shop owner, Kisuke Urahara, who opens the pathway to Seireitei for them. Ichigo is then shocked to find that his allies in Seireitei, the Shinigami of the Soul Society, have forgotten him.

Filled with action, Kimi no Na wo Yobu follows Ichigo and Kon as they fight against their former comrades while searching for the missing Rukia and discovering her assailants before they strike again.

[Written by MAL Rewrite]",7.5,1625,917,207361,123511,white,movie,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 4, 'name': 'Comedy'}, {'id': 27, 'name': 'Shounen'}, {'id': 31, 'name': 'Super Power'}, {'id': 37, 'name': 'Supernatural'}]",1,manga,5680,pg_13,"[{'id': 1, 'name': 'Studio Pierrot'}]",378,,,2008.0,fall,1981.0,184038.0,958.0,501.0,20045.0,207523.0,0.993,0.007
19191,Koukaku Kidoutai Arise: Ghost in the Shell - Border:2 Ghost Whispers,2013-11-30,2013-11-30,"Second movie of Ghost in the Shell: Arise.

Freed of her responsibilities with the 501 Organization, Motoko Kusanagi must now learn how to take orders from Aramaki. Someone hacks the Logicomas, and Batou enlists the help of former army intelligence officer Ishikawa and former air artillery expert Borma. Kusanagi also seeks to enlist ace sniper Saito and undercover cop Paz into the new Public Security Section 9. The two groups rival each other in a case involving a man who receives false memories of a refugee transport operation.

(Source: Wikipedia)",7.5,1639,2682,47051,23087,white,movie,finished_airing,"[{'id': 18, 'name': 'Mecha'}, {'id': 39, 'name': 'Police'}, {'id': 40, 'name': 'Psychological'}, {'id': 24, 'name': 'Sci-Fi'}]",1,manga,3379,r,"[{'id': 10, 'name': 'Production I.G'}]",379,,,2013.0,fall,753.0,32018.0,399.0,220.0,13682.0,47072.0,0.9868,0.0132
1034,Ouritsu Uchuugun: Honneamise no Tsubasa,1987-03-14,1987-03-14,"Shirotsugh ""Shiro"" Lhadatt may be a cadet in the Kingdom of Honneamise's Royal Space Force (RSF), but he has never been in space before—in fact, nobody has. The RSF is often regarded as a failure both by the country's citizens and a government more interested in precipitating a war with a neighboring country than scientific achievement. Following the funeral of a fellow cadet, an unmotivated Shiro is walking in the city one night, when he bumps into Riquinni Nonderaiko, a young, pious woman, genuinely enthusiastic about the significance of space exploration.

As the two gradually bond, Riquinni's encouragement inspires Shiro to volunteer as a pilot for a prospective rocket ship, potentially becoming Honneamise's first man in space. Shiro and the RSF are soon joined by a team of elderly but eager scientists and engineers, and together, they embark on a mission to mold their nation's space program into a success. However, their efforts soon catch the attention of the government, which seems to have a different plan for the RSF in mind. Even as the odds are stacked against them, these men and women continue to stubbornly look to the sky, because somewhere among the frontiers of space may lie humanity's last chance at redemption.

[Written by MAL Rewrite]",7.5,1645,2964,39107,14308,white,movie,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 8, 'name': 'Drama'}, {'id': 38, 'name': 'Military'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 29, 'name': 'Space'}]",1,original,7286,r+,"[{'id': 6, 'name': 'Gainax'}]",380,,,1987.0,winter,974.0,18002.0,444.0,269.0,19483.0,39172.0,0.9818,0.0182
9979,Precure All Stars Movie DX3: Mirai ni Todoke! Sekai wo Tsunagu☆Nijiiro no Hana,2011-03-19,2011-03-19,Precure 10th Anniversary Movie and 3rd Precure All Stars DX. Enemies are from all the Precure works. ,7.5,1648,7025,5325,2311,white,movie,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 10, 'name': 'Fantasy'}, {'id': 25, 'name': 'Shoujo'}]",1,original,4284,g,"[{'id': 18, 'name': 'Toei Animation'}]",381,,,2011.0,winter,107.0,3493.0,68.0,123.0,1538.0,5329.0,0.9642,0.0358
39569,Sora no Aosa wo Shiru Hito yo,2019-10-11,2019-10-11,"High school student Aoi Aioi lives with her elder sister, Akane, after a tragic accident took their parents away 13 years ago. Because Akane has since been taking care of her single-handedly, Aoi wants to move to Tokyo after her graduation to relieve her sister's burden and pursue a musical career, inspired by Akane's ex-boyfriend Shinnosuke ""Shinno"" Kanamuro. Shinno was part of a band until he left for Tokyo to become a professional guitarist after the sisters' parents passed away, and he was never to be seen again.

One afternoon, while Aoi practices her bass in a guest house, she gets startled by the 18-year-old version of Shinno from 13 years ago! As if by coincidence, the current 31-year-old Shinno also returns to the town, but he has changed drastically. There are now two Shinno's in existence, but why is the Shinno from the past present?

Sora no Aosa wo Shiru Hito yo revolves around these four individuals as they confront their inner feelings toward each other and make decisions that will affect their lives from here on out.

[Written by MAL Rewrite]",7.5,1653,1857,87087,29633,white,movie,finished_airing,"[{'id': 8, 'name': 'Drama'}, {'id': 19, 'name': 'Music'}, {'id': 22, 'name': 'Romance'}, {'id': 37, 'name': 'Supernatural'}]",1,original,6391,pg_13,"[{'id': 1835, 'name': 'CloverWorks'}]",382,,,2019.0,fall,2979.0,37206.0,1096.0,387.0,45908.0,87576.0,0.9831,0.0169
37682,Wakaokami wa Shougakusei! Movie,2018-09-21,2018-09-21,"After reluctantly being dragged to a festival at her parents' rural hometown, Oriko ""Okko"" Seki must face her sudden harsh reality: the death of both of her parents in a car accident shortly after they arrive. Now, Okko must live at her grandmother's traditional hot springs inn, which she is surprised to find is occupied by the ghost of a barefoot child. He encourages Okko to follow in her grandmother's footsteps and prepare to inherit the inn.

Initially, Okko struggles to keep up with the responsibilities of the inn and the accommodation of guests. However, her parents told her that an inn is welcoming for everyone, and she strives to honor their memory. After discovering a few other spirits around the village, Okko learns that even though her parents are gone, she does not have to be lonely.

[Written by MAL Rewrite]",7.5,1657,4669,14859,6796,white,movie,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 36, 'name': 'Slice of Life'}, {'id': 37, 'name': 'Supernatural'}]",1,novel,5640,g,"[{'id': 11, 'name': 'Madhouse'}, {'id': 276, 'name': 'DLE'}]",383,,,2018.0,summer,388.0,8508.0,167.0,106.0,5773.0,14942.0,0.9817,0.0183
2202,Waga Seishun no Arcadia,1982-07-28,1982-07-28,"Earth has been conquered by the evil Illumidus Empire, with parallels drawn to the U.S. post World War II occupation of Japan. Captain Harlock with a group that will become his life long friends begin their fight against this tyranny visited upon the planet Earth, with no regard to the costs the struggle will have on them, caring only for the ideal of restoring freedom to the people of Earth.

(Source: ANN)",7.49,1673,5656,9177,3773,white,movie,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 8, 'name': 'Drama'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 29, 'name': 'Space'}]",1,unknown,7800,pg_13,"[{'id': 18, 'name': 'Toei Animation'}]",384,,,1982.0,summer,201.0,5008.0,124.0,128.0,3729.0,9190.0,0.9726,0.0274
2392,Doraemon Movie 26: Nobita no Kyouryuu 2006,2006-03-04,2006-03-04,"Nobita finds a fossilized dinosaur egg by accident, and with the help of Doraemon's tools, they hatched the egg and began raising the dinosaur. Knowing that they can't keep the dinosaur forever, Nobita was forced to send it back to prehistoric times where a group of hunters from the future threatens to endanger the dinosaurs. Determined to save the dinosaurs from the claws of the hunters, Doraemon and the gang returns to the past and sets out in a prehistoric adventure. 

(Source: ANN)",7.49,1677,5146,11686,7957,white,movie,finished_airing,"[{'id': 2, 'name': 'Adventure'}, {'id': 4, 'name': 'Comedy'}, {'id': 15, 'name': 'Kids'}]",1,unknown,6420,pg,"[{'id': 247, 'name': 'Shin-Ei Animation'}]",385,,,2006.0,winter,116.0,10631.0,49.0,127.0,792.0,11715.0,0.985,0.015
33378,"Haikara-san ga Tooru Movie 1: Benio, Hana no 17-sai",2017-11-11,2017-11-11,"The story follows Benio ""Haikara-san"" Hanamura, who lost her mother when she was very young and has been raised by her father, a high-ranking official in the Japanese army. As a result, she has grown into a tomboy—contrary to traditional Japanese notions of femininity, she studies kendo, drinks sake, dresses in often outlandish-looking Western fashions instead of the traditional kimono, and is not as interested in housework as she is in literature. She also rejects the idea of arranged marriages and believes in a woman's right to a career and to marry for love.

(Source: ANN)",7.49,1680,4024,21292,6245,white,movie,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 13, 'name': 'Historical'}, {'id': 22, 'name': 'Romance'}, {'id': 25, 'name': 'Shoujo'}]",1,manga,5820,pg_13,"[{'id': 22, 'name': 'Nippon Animation'}]",386,,,2017.0,fall,807.0,8523.0,273.0,181.0,11585.0,21369.0,0.9788,0.0212
433,"Kumo no Mukou, Yakusoku no Basho",2004-11-20,2004-11-20,"Hiroki Fujisawa and Takuya Shirakawa harbor admiration for two things in their life: their classmate Sayuri Sawatari and the vast Ezo Tower that stands boundlessly across the Tsugaru Strait. Fascinated by the limitless structure beyond their reach, Hiroki and Takuya begin constructing an aeroplane from a fallen drone they discovered—naming it the Bella Ciela—to fulfill their dream of one day reaching the sky-scraping top of the tower. Later joined by the girl they love, Hiroki and Takuya promise Sayuri to fly with her to the seemingly otherworldly top together. However, Japan has suffered a North-South partitioning that has fueled conflict near the base of the tower, which marks the border between the America-controlled Southern islands and the Northern lands occupied by the Soviet Union.

Further along, Sayuri suddenly disappears, and Hiroki and Takuya never see her again. Unbeknownst to them, she fell victim to a sleeping disorder that left her comatose for the past three years. Although Hiroki and Takuya later learn about Sayuri's condition, they also discover that the girl's unconscious state is oddly linked to the same tower the trio had promised to conquer together.

[Written by MAL Rewrite]
",7.49,1689,965,197128,84106,white,movie,finished_airing,"[{'id': 8, 'name': 'Drama'}, {'id': 38, 'name': 'Military'}, {'id': 22, 'name': 'Romance'}, {'id': 24, 'name': 'Sci-Fi'}]",1,original,5420,pg_13,"[{'id': 291, 'name': 'CoMix Wave Films'}]",387,,,2004.0,fall,4900.0,106423.0,2387.0,1354.0,82277.0,197341.0,0.981,0.019
22819,Aikatsu! Movie,2014-12-13,2014-12-13,"The story of the anime revolves around Ichigo, who was just a normal middle school student until she suddenly got involved in the world of idols. The film will center on Aikatsu!'s greatest ""Super Live"" concert yet, the Dai Star Miya Ichigo Matsuri. Ichigo prepares for the concert with press conferences, last-minute lessons, and more.

(Source: ANN)",7.48,1691,6298,7049,3260,white,movie,finished_airing,"[{'id': 19, 'name': 'Music'}, {'id': 23, 'name': 'School'}, {'id': 25, 'name': 'Shoujo'}, {'id': 36, 'name': 'Slice of Life'}]",1,unknown,5280,pg,"[{'id': 14, 'name': 'Sunrise'}]",388,,,2014.0,fall,181.0,4555.0,81.0,160.0,2071.0,7048.0,0.9658,0.0342
38740,Bai She: Yuan Qi,2019-01-11,2019-01-11,"Xiao-Bai, a white snake demon, is sent on a mission to assassinate the Emperor's Taoist advisor, who has been killing snakes en masse in order to achieve immortality and curry the Emperor's favor. Xiao-Bai, however, is attacked by the advisor's lackeys before she can reach him and is subsequently defeated. Luckily, the demonic hairpin she was granted by the Snake Mother is able to save her life at the cost of her memories.

Xiao-Bai awakens in the Snake-catcher village, unaware that she is actually a demon or that she is surrounded by her sworn enemies. She meets Xu Xuan, the man who saved her, and is charmed by him. The two set out on a journey to discover who Xiao-Bai is, and learn the secret of her demonic hairpin. The pair is pursued by Xiao-Qing, Xiao-Bai's sister, who has sworn to the Snake Mother to retrieve Xiao-Bai within three days or die trying. As Taoists, demons, and humans collide, a tale of forbidden romance unfolds.

[Written by MAL Rewrite]",7.48,1694,6576,6316,2765,white,movie,finished_airing,"[{'id': 2, 'name': 'Adventure'}, {'id': 6, 'name': 'Demons'}, {'id': 8, 'name': 'Drama'}, {'id': 10, 'name': 'Fantasy'}, {'id': 13, 'name': 'Historical'}, {'id': 17, 'name': 'Martial Arts'}, {'id': 22, 'name': 'Romance'}]",1,other,5921,pg_13,"[{'id': 1485, 'name': 'Light Chaser Animation Studios'}]",389,,,2019.0,winter,243.0,3645.0,93.0,103.0,2273.0,6357.0,0.9692,0.0308
40024,Bishoujo Senshi Sailor Moon Eternal Movie 1,2021-01-08,2021-01-08,"The Dead Moon Circus has arrived in Juban with the hopes of liberating their queen, Nehellenia, by stealing the Legendary Silver Crystal for themselves. Using ""Lemures,"" the Circus begins to convert people's dreams into nightmares in order to collect enough energy to plunge the Earth into darkness and turn it into a planet of death. In order to stop the Circus in their tracks, Usagi Tsukino and her friends must reprise their roles as the Inner Sailor Guardians.

When Mamoru Chiba suddenly falls ill after the appearance of a total solar eclipse, Usagi and Chibiusa encounter a pegasus by the name of Helios who is desperate to unseal the Golden Crystal, which Helios claims is the only way to save their world from the impending threat. Meanwhile, the Sailor Guardians discover that they can no longer transform following the eclipse and begin to fall victim to the Circus' Lemures. Will they be able to recover their powers in time to stop the darkness from taking over?

[Written by MAL Rewrite]",7.48,1696,4031,21208,7250,white,movie,finished_airing,"[{'id': 6, 'name': 'Demons'}, {'id': 22, 'name': 'Romance'}, {'id': 25, 'name': 'Shoujo'}]",1,manga,4883,pg_13,"[{'id': 18, 'name': 'Toei Animation'}, {'id': 37, 'name': 'Studio Deen'}]",390,,,2021.0,winter,370.0,10277.0,199.0,132.0,10311.0,21289.0,0.9845,0.0155
15197,Code Geass: Boukoku no Akito 2 - Hikisakareshi Yokuryuu,2013-09-14,2013-09-14,"With her previous triumphs under her belt, Leila Malcal has now been promoted to Lieutenant Colonel and commanding officer of W-0. After having foiled an attempt to kidnap the General of the European army, she recruits the three perpetrators in order to make up for the lack of W-0's pilots. Ayano Kosaka, Yukiya Naruse, and ringleader Ryou Sayama accept, in hopes of finding a place to belong. When they are ordered to perform a commando raid by dropping into enemy lines, Leila decides to join them to prevent unnecessary casualties.

As the unit rushes into the fight, Akito finds himself possessed by an uncontrollable lust for violence, slaughtering anyone that gets in his way. Little does he know, he is soon to come face to face with the one responsible for placing the bloodthirsty curse upon him, someone he is far too familiar with...

[Written by MAL Rewrite]",7.48,1699,1424,124404,64410,white,movie,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 18, 'name': 'Mecha'}, {'id': 38, 'name': 'Military'}]",1,original,3540,r,"[{'id': 14, 'name': 'Sunrise'}]",391,,,2013.0,summer,1850.0,91505.0,1057.0,604.0,29437.0,124453.0,0.9867,0.0133
5291,Hokuto no Ken Zero: Kenshirou Den,2008-10-11,2008-10-11,"Last of the Shin Kyuuseishu Densetsu pentalogy. A prequel set between Kenshiro's defeat at the hands of Shin and the beginning of the manga. 

(Source: Wikipedia)",7.48,1704,5459,9996,4231,white,movie,finished_airing,"[{'id': 17, 'name': 'Martial Arts'}]",1,unknown,5400,r,"[{'id': 73, 'name': 'TMS Entertainment'}]",392,,,2008.0,fall,289.0,5937.0,140.0,122.0,3519.0,10007.0,0.9738,0.0262
5204,Kara no Kyoukai 6: Boukyaku Rokuon,2008-12-20,2008-12-20,"With strange events occurring at Reien Girls' Academy during winter break, Azaka Kokutou, a student and apprentice mage, is sent by her master to investigate. It turns out that another mage has been stealing the students' memories using fairies that, despite her magical talent, are invisible to Azaka. So Shiki Ryougi, an acquaintance with special eyes who can see what Azaka cannot, is also sent to the academy to help with the crisis.  

However, the two have trouble getting along, mainly due to the fact that Azaka views Shiki as her romantic rival. But when the fairy situation quickly spirals out of control and more layers of the mystery are revealed, Azaka must learn to work with Shiki in order to save her classmates.

[Written by MAL Rewrite]",7.48,1706,1072,173765,100882,white,movie,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 7, 'name': 'Mystery'}, {'id': 22, 'name': 'Romance'}, {'id': 37, 'name': 'Supernatural'}, {'id': 41, 'name': 'Suspense'}]",1,light_novel,3540,r,"[{'id': 43, 'name': 'ufotable'}]",393,,,2008.0,fall,2487.0,130593.0,1420.0,463.0,38962.0,173925.0,0.9892,0.0108
3848,"One Piece Movie 9: Episode of Chopper Plus - Fuyu ni Saku, Kiseki no Sakura",2008-03-01,2008-03-01,"The movie is a retelling of the Drum Island arc with new music and animation. Vivi has been removed from the plot while both Nico Robin and Franky, who joined the crew after the Drum Island arc, have been added. The movie also has the Straw Hat's new ship, the Thousand Sunny. It has been stated that Oda will be creating a new character for this movie, Wapol's older brother, Mushul, who also appears to be a Devil Fruit user. 

(Source: Wikipedia) ",7.48,1707,2448,56081,29484,white,movie,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 4, 'name': 'Comedy'}, {'id': 10, 'name': 'Fantasy'}, {'id': 27, 'name': 'Shounen'}, {'id': 31, 'name': 'Super Power'}]",1,manga,6780,pg_13,"[{'id': 18, 'name': 'Toei Animation'}]",394,,,2008.0,winter,644.0,46086.0,474.0,392.0,8564.0,56160.0,0.9846,0.0154
37441,Psycho-Pass: Sinners of the System Case.2 - First Guardian,2019-02-15,2019-02-15,"Enforcer Teppei Sugou, former ace pilot of the National Defence Army's 15th Integrated Task Force, is visited by a scout from the Ministry of Foreign Affairs and invited to rejoin the military. While considering the offer, he recalls his last months of service.

His last mission, Operation Foot Stamp, had been a highly classified military strike against the Southeast Asian Union. The operation quickly went south for the ground forces, and Sugou's First Guardian drone was ordered in as air support to drop emergency supplies for the ground units and then return to base. Following orders against his own judgement, Sugou abandoned his comrades on the field.

Many lives were lost during the operation, including Itsuki Otomo, Sugou's commanding officer. However, three months later, following a massacre at the Ministry of Defence, Otomo was spotted at the scene on camera. Now a suspect in an act of terrorism, Sugou cooperates with Enforcer Tomomi Masaoka and CID Division One as they hunt his former mentor down.

[Written by MAL Rewrite]",7.48,1708,2049,74327,29318,white,movie,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 39, 'name': 'Police'}, {'id': 40, 'name': 'Psychological'}, {'id': 24, 'name': 'Sci-Fi'}]",1,original,3604,r,"[{'id': 10, 'name': 'Production I.G'}]",395,,,2019.0,winter,1582.0,40894.0,756.0,301.0,31081.0,74614.0,0.9858,0.0142
28771,Yu☆Gi☆Oh! The Dark Side of Dimensions,2016-04-23,2016-04-23,"Obsessed with revenge against the King of Games, Seto Kaiba commences an excavation in Egypt to find the fragments of the Millennium Puzzle, which once retained the spirit of the ""counterpart Yuugi."" However, a cloaked man steals two pieces of the Puzzle and disappears before it could be reconstructed. Meanwhile, now in their final year of high school, Yuugi Mutou and his friends plan for their futures, unaware of the danger lurking close by. 

Yu☆Gi☆Oh! The Dark Side of Dimensions tells the tale of vindictive forces distorting reality in whatever way they please. Will Seto and Yuugi move past their differences and save the world, or will Seto's own greed get the better of him?

[Written by MAL Rewrite]",7.48,1717,2229,65528,38501,white,movie,finished_airing,"[{'id': 2, 'name': 'Adventure'}, {'id': 11, 'name': 'Game'}, {'id': 27, 'name': 'Shounen'}]",1,manga,7800,pg_13,"[{'id': 36, 'name': 'Gallop'}]",396,,,2016.0,spring,993.0,52309.0,329.0,307.0,11590.0,65528.0,0.9903,0.0097
