id,title,main_picture,start_date,end_date,synopsis,mean,rank,popularity,num_list_users,num_scoring_users,nsfw,created_at,updated_at,media_type,status,genres,num_episodes,start_season,broadcast,source,average_episode_duration,rating,background,studios,statistics,bypopularity_ranking
512,Majo no Takkyuubin,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/10/75916.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/10/75916l.jpg'}",1989-07-29,1989-07-29,"Kiki, a 13-year-old witch-in-training, must spend a year living on her own in a distant town in order to become a full-fledged witch. Leaving her family and friends, Kiki undertakes this tradition when she flies out into the open world atop her broomstick with her black cat Jiji.

As she settles down in the coastal town of Koriko, Kiki struggles to adapt and ends up wandering the streets with no place to stay—until she encounters Osono, who offers Kiki boarding in exchange for making deliveries for her small bakery. Before long, Kiki decides to open her own courier service by broomstick, beginning her journey to independence. In attempting to find her place among the townsfolk, Kiki brings with her exciting new experiences and comes to understand the true meaning of responsibility.

[Written by MAL Rewrite]",8.22,302.0,362,477809,309722,white,2006-01-04T22:48:44+00:00,2022-03-22T09:35:10+00:00,movie,finished_airing,"[{'id': 2, 'name': 'Adventure'}, {'id': 4, 'name': 'Comedy'}, {'id': 8, 'name': 'Drama'}, {'id': 10, 'name': 'Fantasy'}]",1,"{'year': 1989, 'season': 'summer'}",,novel,6182,g,The film won the 1989 Animage's Anime Grand Prix Award.,"[{'id': 21, 'name': 'Studio Ghibli'}]","{'status': {'watching': '5112', 'completed': '410633', 'on_hold': '1901', 'dropped': '674', 'plan_to_watch': '60502'}, 'num_list_users': 478822}",362
40540,Sword Art Online: Alicization - War of Underworld 2nd Season,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1438/105106.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1438/105106l.jpg'}",2020-07-12,2020-09-20,"The final battle against the Dark Territory drags on, as players from all over the world flood the Underworld's servers and plunge the Human Empire into utter chaos. Asuna Yuuki and her friends defend their new allies with everything they have, but their numbers are falling. Meanwhile, Alice Zuberg heads toward the World's End Altar while Gabriel ""Vecta"" Miller relentlessly pursues her.

Meanwhile, members of Rath strategize a plan in an attempt to restore Kirito's damaged fluctlight. However, the intruders occupying the main control room have other plans. Surrounded by death and despair, when all hope seems to be lost, one voice reaches out to Kirito—a familiar one saying, ""I will always be by your side.""

Sword Art Online: Alicization - War of Underworld 2nd Season is the epic conclusion to Akihiko Kayaba's dream of creating artificial human intelligence. Now it is up to Kirito and his friends to protect this collapsing world from the people that still think it is just a game.

[Written by MAL Rewrite]",7.45,1803.0,363,476378,265771,white,2019-10-12T17:49:58+00:00,2022-03-22T10:29:25+00:00,tv,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 10, 'name': 'Fantasy'}, {'id': 11, 'name': 'Game'}, {'id': 22, 'name': 'Romance'}]",11,"{'year': 2020, 'season': 'summer'}","{'day_of_the_week': 'sunday', 'start_time': '00:00'}",light_novel,1440,r,Sword Art Online: Alicization - War of Underworld is an adaptation of volumes 15 through 18 of Reki Kawahara's Sword Art Online light novel series. ,"[{'id': 56, 'name': 'A-1 Pictures'}]","{'status': {'watching': '30591', 'completed': '348326', 'on_hold': '5489', 'dropped': '7615', 'plan_to_watch': '85689'}, 'num_list_users': 477710}",363
40938,Hige wo Soru. Soshite Joshikousei wo Hirou.,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1146/113477.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1146/113477l.jpg'}",2021-04-05,2021-06-28,"When regular salaryman Yoshida wakes up one Sunday morning after a long night at the bar, the last thing he expects to see is that his tiny apartment has a new resident—an unfamiliar high school girl.

The previous night, despite finally gathering the courage to confess to his boss and longtime crush, Airi Gotou, Yoshida was rejected. After drowning his sorrows at a bar with his good friend Hashimoto, Yoshida headed back to his home in a drunken stupor, only to run into Sayu Ogiwara, a runaway high schooler. She asked him to let her stay the night, and with his judgment clouded by alcohol, Yoshida complied.

Now, with his head on straight but with no memory of last night's events, Yoshida has Sayu explain just how she ended up sleeping at his apartment. Having listened to her story, Yoshida finds himself unable to kick her out—especially after learning that she came all the way from Hokkaido! So, despite his reservations about sheltering an underage girl, Yoshida allows her to stay, and their life together begins.

[Written by MAL Rewrite]",7.31,2394.0,364,475736,235495,white,2019-12-26T09:30:16+00:00,2022-03-22T09:02:57+00:00,tv,finished_airing,"[{'id': 8, 'name': 'Drama'}, {'id': 22, 'name': 'Romance'}]",13,"{'year': 2021, 'season': 'spring'}","{'day_of_the_week': 'monday', 'start_time': '22:30'}",light_novel,1420,pg_13,,"[{'id': 439, 'name': 'Project No.9'}]","{'status': {'watching': '79490', 'completed': '258099', 'on_hold': '13184', 'dropped': '22105', 'plan_to_watch': '104177'}, 'num_list_users': 477055}",364
22729,Aldnoah.Zero,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/7/60263.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/7/60263l.jpg'}",2014-07-06,2014-09-21,"The discovery of a hypergate on the Moon once allowed the human race to teleport to Mars. Those who chose to settle there unearthed a technology far more advanced than that of their home planet, which they named ""Aldnoah."" This discovery led to the founding of the Vers Empire of Mars and a declaration of war against the ""Terrans,"" those who stayed behind on Earth. However, a battle on the moon—later called ""Heaven's Fall""—caused the hypergate to explode, destroying the moon and leading the two planets to establish an uneasy ceasefire.

Their peace was a fragile one, however. Fifteen years later, high school student Inaho Kaizuka witnesses the plotted assassination of the Vers Empire's Princess Asseylum Vers Allusia, who had come to Earth in hopes of repairing the relationship between the empire and its homeland. The ceasefire is shattered, and the Martians declare war on the Terrans once again. In the face of this insurmountable enemy, Inaho and his friends must now fight against the Vers Empire to settle the war once and for all.

[Written by MAL Rewrite]",7.41,1953.0,365,474610,259974,white,2014-02-15T16:09:26+00:00,2022-03-22T08:13:09+00:00,tv,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 18, 'name': 'Mecha'}, {'id': 38, 'name': 'Military'}, {'id': 24, 'name': 'Sci-Fi'}]",12,"{'year': 2014, 'season': 'summer'}","{'day_of_the_week': 'sunday', 'start_time': '00:00'}",original,1420,r,"Aldnoah.Zero was streamed in Australia by Hanabee, in the UK by Anime Limited and in the USA by Aniplex of America. The manga adaptation of the anime was published in 2014, written by Olympus Knights and illustrated by Pinakes.  The manga was licensed by Yen Press in the USA in 2015. The creator and director had previously collaborated on Fate/Zero.","[{'id': 56, 'name': 'A-1 Pictures'}, {'id': 1103, 'name': 'TROYCA'}]","{'status': {'watching': '18401', 'completed': '333025', 'on_hold': '10230', 'dropped': '16491', 'plan_to_watch': '96534'}, 'num_list_users': 474681}",365
5681,Summer Wars,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1593/116751.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1593/116751l.jpg'}",2009-08-01,2009-08-01,"OZ, a virtual world connected to the internet, has become extremely popular worldwide as a spot for people to engage in a large variety of activities, such as playing sports or shopping, through avatars created and customized by the user. OZ also possesses a near impenetrable security due to its strong encryption, ensuring that any personal data transmitted through the networks will be kept safe in order to protect those who use it. Because of its convenient applications, the majority of society has become highly dependent on the simulated reality, even going as far as entrusting the system with bringing back the unmanned asteroid explorer, Arawashi.
 
Kenji Koiso is a 17-year-old math genius and part-time OZ moderator who is invited by his crush Natsuki Shinohara on a summer trip. But unbeknownst to him, this adventure requires him to act as her fiancé. Shortly after arriving at Natsuki's family's estate, which is preparing for her great-grandmother's 90th birthday, he receives a strange, coded message on his cell phone from an unknown sender who challenges him to solve it. Kenji is able to crack the code, but little does he know that his math expertise has just put Earth in great danger.

[Written by MAL Rewrite]",8.05,495.0,366,474308,270739,white,2008-12-06T18:22:51+00:00,2022-03-20T19:33:10+00:00,movie,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 24, 'name': 'Sci-Fi'}]",1,"{'year': 2009, 'season': 'summer'}",,original,6840,pg_13,"Director Hosoda Mamoru chose Ueda in Nagano Prefecture as the setting for Summer Wars because of its proximity to his birthplace. The film earned over 18 million USD in worldwide box offices and won the Japanese Academy Award for Animation of the Year in 2010. Hosoda became only the second Japanese director (after Miyazaki Hayao) to be nominated for an Annie Award for his work on Summer Wars.

Summer Wars was the first Japanese animated movie to be nominated for the Golden Leopard Award at the Locarno International Film Festival in Switzerland in 2009. The movie also won the Anaheim International Film Festival's Audience Award for Best Animated Feature and the Animation Division Grand Prize at the 13th Japan Media Arts Festival.","[{'id': 11, 'name': 'Madhouse'}]","{'status': {'watching': '7668', 'completed': '347349', 'on_hold': '2825', 'dropped': '1428', 'plan_to_watch': '115375'}, 'num_list_users': 474645}",366
4081,Natsume Yuujinchou,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1681/108439.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1681/108439l.jpg'}",2008-07-08,2008-09-30,"While most fifteen-year-old boys, in one way or another, harbor secrets that are related to girls, Takashi Natsume has a peculiar and terrifying secret involving youkai: for as long as he can remember, he has been constantly chased by these spirits. Natsume soon discovers that his deceased grandmother Reiko had passed on to him the Yuujinchou, or ""Book of Friends,"" which contains the names of the spirits whom she brought under her control. Now in Natsume's possession, the book gives Reiko's grandson this power as well, which is why these enraged beings now haunt him in hopes of somehow attaining their freedom.

Without parents and a loving home, and constantly being hunted by hostile, merciless youkai, Natsume is looking for solace—a place where he belongs. However, his only companion is a self-proclaimed bodyguard named Madara. Fondly referred to as Nyanko-sensei, Madara is a mysterious, pint-sized feline spirit who has his own reasons for sticking with the boy.

Based on the critically acclaimed manga by Yuki Midorikawa, Natsume Yuujinchou is an unconventional and supernatural slice-of-life series that follows Natsume as he, with his infamous protector Madara, endeavors to free the spirits bound by his grandmother's contract.

[Written by MAL Rewrite]",8.32,213.0,367,473611,160693,white,2008-03-09T17:30:18+00:00,2022-03-22T13:44:32+00:00,tv,finished_airing,"[{'id': 6, 'name': 'Demons'}, {'id': 8, 'name': 'Drama'}, {'id': 25, 'name': 'Shoujo'}, {'id': 36, 'name': 'Slice of Life'}, {'id': 37, 'name': 'Supernatural'}]",13,"{'year': 2008, 'season': 'summer'}","{'day_of_the_week': 'tuesday', 'start_time': '01:00'}",manga,1440,pg_13,"Natsume Yuujinchou was licensed for an English release as Natsume's Book of Friends by NIS America, Inc. It was released October 9, 2012 as a Season 1 and 2 DVD Premium Edition followed by a DVD Standard Edition release February 4, 2014. It is currently streaming on Crunchyroll.","[{'id': 112, 'name': ""Brain's Base""}]","{'status': {'watching': '29001', 'completed': '202055', 'on_hold': '19653', 'dropped': '10853', 'plan_to_watch': '212485'}, 'num_list_users': 474047}",367
2759,Evangelion: 1.0 You Are (Not) Alone,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/7/74975.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/7/74975l.jpg'}",2007-09-01,2007-09-01,"In a post-apocalyptic world, the last remaining human settlement in Japan is the heavily fortified city of Tokyo-3. Fourteen-year-old Shinji Ikari is brought to the headquarters of NERV, an underground organization lead by his estranged father, Gendou. He requests that Shinji become a pilot of an ""Evangelion,"" a colossal android built to fight against monstrous and destructive alien creatures known as ""Angels"" that wreak havoc on the planet and threaten the survival of the remaining human race.

Although initially reluctant, Shinji is swayed by the idea of reconciling with his father, and agrees to aid in mankind's perilous endeavor against its alien threat, as the pilot of Evangelion Unit-01. Thrust into the midst of a dangerous battlefield, Shinji must find the necessary courage and resolve to face against the Angels' incursions before it is too late.

[Written by MAL Rewrite]
",8.02,538.0,368,473206,288811,white,2007-07-02T04:54:51+00:00,2022-03-22T13:48:07+00:00,movie,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 8, 'name': 'Drama'}, {'id': 18, 'name': 'Mecha'}, {'id': 40, 'name': 'Psychological'}, {'id': 24, 'name': 'Sci-Fi'}]",1,"{'year': 2007, 'season': 'summer'}",,original,6061,pg_13,"1.01: An additional 266 enhancements from 1.0.
1.11: 2 minutes longer than 1.0 and 1.01 and created by processing the master digital data instead of the 35mm film. 

In 2007, the film was awarded the DCAJ Chairperson Award during the 22nd Digital Contents Grand Prix. In 2008, the film won the Tokyo International Anime Fair award for anime of the year (with Hideaki Anno receiving the best director award for it), the Toukaimura Genpachi Award at the 7th Annual Japanese Otaku Awards and the Theatrical Film Award at the 13th Animation Kobe Awards. ","[{'id': 47, 'name': 'Khara'}]","{'status': {'watching': '6600', 'completed': '383405', 'on_hold': '2703', 'dropped': '1251', 'plan_to_watch': '80163'}, 'num_list_users': 474122}",368
31442,Musaigen no Phantom World,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/4/78339.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/4/78339l.jpg'}",2016-01-07,2016-03-31,"Phantoms: supernatural entities such as ghosts or youkai that, until recently, were thought to be superstition. However, when a virus that infects the brain spreads throughout society, people's perception of the world changes as the mythical beings are revealed to have been living alongside humanity the entire time. This virus has also affected those of the next generation significantly, allowing them to develop special abilities that they can use to fight against dangerous phantoms.

Haruhiko Ichijou and Mai Kawakami are two of those that were granted such power as Haruhiko wields the ability to summon and seal phantoms through drawings while Mai imbues the power of the elements into martial arts. Together, along with the friendly phantom Ruru, they form Team E of Hosea Academy which is dedicated to dealing with these often mischievous beings. In a world where the real and surreal intertwine, Musaigen no Phantom World follows the adventures of a group of friends as they handle the everyday troubles caused by phantoms.

[Written by MAL Rewrite]",6.87,4368.0,369,472718,207180,white,2015-08-14T15:26:02+00:00,2022-03-20T22:35:01+00:00,tv,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 4, 'name': 'Comedy'}, {'id': 10, 'name': 'Fantasy'}, {'id': 36, 'name': 'Slice of Life'}, {'id': 37, 'name': 'Supernatural'}]",13,"{'year': 2016, 'season': 'winter'}","{'day_of_the_week': 'thursday', 'start_time': '00:00'}",light_novel,1440,pg_13,"Episode 1 was previewed at a Christmas Eve event at Marunouchi Piccadilly 3 on December 24, 2015. Regular broadcasting began on January 7, 2016.","[{'id': 2, 'name': 'Kyoto Animation'}]","{'status': {'watching': '32501', 'completed': '268347', 'on_hold': '15699', 'dropped': '31721', 'plan_to_watch': '126011'}, 'num_list_users': 474279}",369
38003,Bungou Stray Dogs 3rd Season,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1037/100463.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1037/100463l.jpg'}",2019-04-12,2019-06-28,"Following the conclusion of the three-way organizational war, government bureaucrat Ango Sakaguchi recalls an event that transpired years ago, after the death of the former Port Mafia boss. Osamu Dazai, still a new recruit at the time, was tasked with investigating rumors related to a mysterious explosion that decimated part of the city years ago—and its connection to the alleged reappearance of the former boss.

Due to circumstances out of his control, he is partnered with Chuuya Nakahara, the gifted yet impulsive leader of a rival clan known as the ''Sheep,'' to uncover the truth behind the case and shine a light on the myth of Arahabaki—the god of fire who might just lead Dazai to the case's solution.

Meanwhile, in the present day, it is business as usual once again for the Armed Detective Agency. Their peaceful break will not last for long, however, as enemies old and new gather their strength and prepare for another face-off.

[Written by MAL Rewrite]",8.21,303.0,370,469688,237958,white,2018-07-21T05:49:26+00:00,2022-03-22T13:53:23+00:00,tv,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 7, 'name': 'Mystery'}, {'id': 42, 'name': 'Seinen'}, {'id': 31, 'name': 'Super Power'}, {'id': 37, 'name': 'Supernatural'}]",12,"{'year': 2019, 'season': 'spring'}","{'day_of_the_week': 'friday', 'start_time': '22:30'}",manga,1380,r,,"[{'id': 4, 'name': 'Bones'}]","{'status': {'watching': '26746', 'completed': '317915', 'on_hold': '9918', 'dropped': '4449', 'plan_to_watch': '113165'}, 'num_list_users': 472193}",370
2890,Gake no Ue no Ponyo,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/7/8970.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/7/8970l.jpg'}",2008-07-19,2008-07-19,"A goldfish sneaks away from home and floats off on the back of a jellyfish. After getting stuck in a glass jar, she drifts to the shore where she is freed by Sousuke, a five-year-old boy who lives with his mother Lisa in a house by the sea while his father Koichi works on a fishing boat. After healing a cut on Sousuke's finger by licking it, the goldfish is named Ponyo by her new friend.

Unknown to Sousuke, Ponyo already has a name and a family. Her father Fujimoto, a sorcerer who forsook his humanity to live underwater, searches frantically for his daughter Brunhilde. When found and captured, Ponyo rejects her birth name and declares that she wants to become a human. Using the power received from Sousuke's blood, she grows arms and legs and escapes to the surface once more. But the magic released into the ocean causes an imbalance in nature, causing the Moon to start falling out of orbit and the tides to grow dangerously stronger. Reunited with Ponyo, Sousuke must pass an ancient test to restore order in the world and let his companion live on as a human.

[Written by MAL Rewrite]",7.9,708.0,371,469363,311469,white,2007-07-31T12:14:51+00:00,2022-03-22T08:30:07+00:00,movie,finished_airing,"[{'id': 2, 'name': 'Adventure'}, {'id': 10, 'name': 'Fantasy'}]",1,"{'year': 2008, 'season': 'summer'}",,original,6050,g,"Gake no Ue no Ponyo—Miyazaki's 8th animated film with Studio Ghibli—grossed more than $201 million USD worldwide. It is made up of over 170,000 individual frames. 

In 2009, the film won in five categories at the 8th Annual Tokyo Anime awards. It was also awarded with the 32nd Japan Academy Prize for both Animation of the Year and Outstanding Musical Achievement.

Many aspects of Ponyo drew from portions of day-to-day life. The seaside village, for example, is based on Tomonoura, Japan, with some sections inspired by Richard Wagner’s Die Walküre. The main character, Sosuke, is also named after the hero of The Gate by Natsume Soseki.","[{'id': 21, 'name': 'Studio Ghibli'}]","{'status': {'watching': '4453', 'completed': '417190', 'on_hold': '1517', 'dropped': '720', 'plan_to_watch': '46472'}, 'num_list_users': 470352}",371
263,Hajime no Ippo,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/4/86334.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/4/86334l.jpg'}",2000-10-04,2002-03-27,"Makunouchi Ippo has been bullied his entire life. Constantly running errands and being beaten up by his classmates, Ippo has always dreamed of changing himself, but never has the passion to act upon it. One day, in the midst of yet another bullying, Ippo is saved by Takamura Mamoru, who happens to be a boxer. Ippo faints from his injuries and is brought to the Kamogawa boxing gym to recover. As he regains consciousness, he is awed and amazed at his new surroundings in the gym, though lacks confidence to attempt anything. Takamura places a photo of Ippo's classmate on a punching bag and forces him to punch it. It is only then that Ippo feels something stir inside him and eventually asks Takamura to train him in boxing. Thinking that Ippo does not have what it takes, Takamura gives him a task deemed impossible and gives him a one week time limit. With a sudden desire to get stronger, for himself and his hard working mother, Ippo trains relentlessly to accomplish the task within the time limit. Thus Ippo's journey to the top of the boxing world begins.

[Written by MAL Rewrite]",8.74,40.0,372,466420,218247,white,2005-11-13T07:03:04+00:00,2022-03-22T13:20:25+00:00,tv,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 8, 'name': 'Drama'}, {'id': 27, 'name': 'Shounen'}, {'id': 30, 'name': 'Sports'}]",75,"{'year': 2000, 'season': 'fall'}","{'day_of_the_week': 'tuesday', 'start_time': '00:50'}",manga,1380,pg_13,,"[{'id': 11, 'name': 'Madhouse'}]","{'status': {'watching': '39795', 'completed': '262195', 'on_hold': '23495', 'dropped': '11656', 'plan_to_watch': '130222'}, 'num_list_users': 467363}",372
7088,Ichiban Ushiro no Daimaou,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/11/75554.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/11/75554l.jpg'}",2010-04-03,2010-06-19,"Dreaming of changing the world for good, Akuto Sai transfers to Constant Magic Academy where he befriends a virtuous ninja clan member, Junko Hattori. On the way to the academy, they vow to make the world a better place together; however, the situation suddenly takes a turn for the worse upon his arrival—it is prophesied that he will become the Demon King!

As word of his destiny spreads, the school begins to fear him, and Junko's trust in him falters. While Akuto is determined to not let his predicted future control his fate, it seems as though everything he says and does only serve to reinforce the fact that he is destined to be the Demon King. Moreover, he is surrounded by a harem of beautiful girls who each have their own plans for him, ranging from bringing him to justice to simply showering him with love. With his newly awakened powers, Akuto must cope with his constantly growing list of misfortune and fight to prove that his fate is not set in stone.

[Written by MAL Rewrite]",6.79,4754.0,373,465781,269994,white,2009-08-27T14:41:36+00:00,2022-03-22T03:01:12+00:00,tv,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 4, 'name': 'Comedy'}, {'id': 9, 'name': 'Ecchi'}, {'id': 10, 'name': 'Fantasy'}, {'id': 35, 'name': 'Harem'}, {'id': 23, 'name': 'School'}]",12,"{'year': 2010, 'season': 'spring'}",,light_novel,1419,pg_13,,"[{'id': 8, 'name': 'Artland'}]","{'status': {'watching': '16374', 'completed': '369706', 'on_hold': '7214', 'dropped': '12401', 'plan_to_watch': '60470'}, 'num_list_users': 466165}",373
36407,Kenja no Mago,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1261/100452.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1261/100452l.jpg'}",2019-04-10,2019-06-26,"In the kingdom of Earlshide, Merlin Wolford was once regarded as a national hero, hailed for both his power and achievements. Preferring a quiet life however, he secludes himself deep in the rural woods, dedicating his time to raising an orphan that he saved. This orphan is Shin, a normal salaryman in modern-day Japan who was reincarnated into Merlin's world while still retaining his past memories. As the years pass, Shin displays unparalleled talent in both magic casting and martial arts, much to Merlin's constant amazement.

On his 15th birthday however, it becomes apparent that Shin only developed his combat skills and nothing else, leaving him with blatant social awkwardness, a lack of common sense, and a middling sense of responsibility. As a result, Shin enrolls in the kingdom's Magic Academy to hone his skills and mature among other teenagers. However, living a normal life is impossible, as he is established as a local celebrity almost as soon as he arrives.

Kenja no Mago follows Shin Wolford's high school life in the capital as he makes new friends, learns about the world, and fights off the various forces of evil surrounding him and his city.

[Written by MAL Rewrite]",6.6,5687.0,374,463607,263522,white,2017-09-22T03:42:37+00:00,2022-03-22T13:41:51+00:00,tv,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 4, 'name': 'Comedy'}, {'id': 10, 'name': 'Fantasy'}, {'id': 22, 'name': 'Romance'}]",12,"{'year': 2019, 'season': 'spring'}","{'day_of_the_week': 'wednesday', 'start_time': '23:30'}",light_novel,1420,pg_13,,"[{'id': 300, 'name': 'SILVER LINK.'}]","{'status': {'watching': '29345', 'completed': '340276', 'on_hold': '6274', 'dropped': '25062', 'plan_to_watch': '64749'}, 'num_list_users': 465706}",374
34822,Tsuki ga Kirei,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/2/85592.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/2/85592l.jpg'}",2017-04-07,2017-06-30,"With a new school year comes a new crowd of classmates, and for their final year of junior high, aspiring writer Kotarou Azumi and track team member Akane Mizuno end up in the same class. Though initially complete strangers, a few chance encounters stir an innocent desire within their hearts. A yearning gaze, a fluttering heart—the hallmarks of young love slip into their lives as fate brings their paths to a cross.

However, though love is patient and love is kind, Kotarou and Akane discover it is not always straightforward. Despite the comfort they find in each other's company, heartache and anxiety come hand in hand with pursuing the feelings in their hearts. With the uncertainty of how the other truly feels as well as the competing affections of those around them, the road ahead is unclear. Even so, under the shining light of a beautiful full moon, Kotarou gathers his courage to ask Akane a single question, one that forever changes their quiet relationship.

[Written by MAL Rewrite]",8.1,433.0,375,461512,213391,white,2017-01-27T19:21:38+00:00,2022-03-22T11:36:05+00:00,tv,finished_airing,"[{'id': 22, 'name': 'Romance'}, {'id': 23, 'name': 'School'}]",12,"{'year': 2017, 'season': 'spring'}","{'day_of_the_week': 'friday', 'start_time': '00:00'}",original,1460,pg_13,,"[{'id': 91, 'name': 'feel.'}]","{'status': {'watching': '27112', 'completed': '254573', 'on_hold': '12174', 'dropped': '12348', 'plan_to_watch': '156958'}, 'num_list_users': 463165}",375
1840,Zero no Tsukaima: Futatsuki no Kishi,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/2/22740.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/2/22740l.jpg'}",2007-07-09,2007-09-24,"Revered as heroes for their role in defending Tristain, Louise Françoise and her familiar Saito Hiraga face heavy pressure to continue protecting the Kingdom. With an uneasy peace now established within Albion, the newly crowned Queen Henrietta must deal with a political struggle brewing on the horizon. To make matters worse, a new villain has begun plotting in the shadows against the Crown.

With the continuing threats that face the Kingdom, Louise and Saito are compelled to work together once more. No longer ""Louise the Zero,"" the young mage's newfound aptitude for Void magic gives her enough power to wipe out an entire village; however, wielding these abilities comes with its share of challenges. As more conflicts arise, the idea of placing honor above oneself is put into question—regardless of their answer, their only choice is to see it through until the end.

[Written by MAL Rewrite]",7.43,1880.0,376,460810,283900,white,2007-01-13T03:27:52+00:00,2022-03-16T02:51:32+00:00,tv,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 4, 'name': 'Comedy'}, {'id': 9, 'name': 'Ecchi'}, {'id': 10, 'name': 'Fantasy'}, {'id': 35, 'name': 'Harem'}, {'id': 22, 'name': 'Romance'}, {'id': 23, 'name': 'School'}]",12,"{'year': 2007, 'season': 'summer'}","{'day_of_the_week': 'monday', 'start_time': '00:30'}",light_novel,1421,pg_13,,"[{'id': 7, 'name': 'J.C.Staff'}]","{'status': {'watching': '10254', 'completed': '395572', 'on_hold': '5572', 'dropped': '6220', 'plan_to_watch': '43597'}, 'num_list_users': 461215}",376
39534,Jibaku Shounen Hanako-kun,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1050/111687.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1050/111687l.jpg'}",2020-01-10,2020-03-27,"The famous ""Seven Wonders"" that every school seems to have are a staple of Japanese urban legends. One of the most well-known of these tales is that of Hanako-san: the ghost of a young girl who haunts the school's bathrooms.

Kamome Academy has its own version of Hanako-san's legend. Rumors claim that if one successfully manages to summon Hanako-san, she will grant her summoner any wish. Lured by the gossip, many people have tried to call upon her, yet every attempt has failed. However, when Nene Yashiro, a girl hoping for romantic fortune, dares to summon Hanako-san, she discovers that the rumored ""girl"" is actually a boy!

After a series of unfortunate events involving Nene's romantic desires, she is unwillingly entangled in the world of the supernatural, becoming Hanako-kun's assistant. Soon, she finds out about Hanako-kun's lesser-known duty: maintaining the fragile balance between mortals and apparitions.

[Written by MAL Rewrite]",7.84,808.0,377,460603,213376,white,2019-03-15T03:58:22+00:00,2022-03-22T13:00:11+00:00,tv,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 23, 'name': 'School'}, {'id': 27, 'name': 'Shounen'}, {'id': 37, 'name': 'Supernatural'}]",12,"{'year': 2020, 'season': 'winter'}","{'day_of_the_week': 'friday', 'start_time': '01:58'}",manga,1455,pg_13,,"[{'id': 456, 'name': 'Lerche'}]","{'status': {'watching': '44807', 'completed': '258966', 'on_hold': '19166', 'dropped': '19477', 'plan_to_watch': '120619'}, 'num_list_users': 463035}",377
