id,title,main_picture,start_date,end_date,synopsis,mean,rank,popularity,num_list_users,num_scoring_users,nsfw,created_at,updated_at,media_type,status,genres,num_episodes,start_season,source,average_episode_duration,rating,background,studios,statistics,ova_ranking
5306,Tales of Symphonia The Animation: Tethe'alla-hen,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/9/23211.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/9/23211l.jpg'}",2010-03-25,2011-02-25,"The second arc of Tales of Symphonia that takes place in the flourishing world of Tethe'alla. This OVA takes place up to two-thirds of the game, prior to the Derris-Kharlan arc.",7.47,1728,3397,30180,12711,white,2008-09-24T20:40:29+00:00,2022-02-21T13:56:12+00:00,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 10, 'name': 'Fantasy'}, {'id': 17, 'name': 'Martial Arts'}]",4,"{'year': 2010, 'season': 'winter'}",game,2400,pg_13,,"[{'id': 43, 'name': 'ufotable'}]","{'status': {'watching': '1350', 'completed': '17635', 'on_hold': '832', 'dropped': '510', 'plan_to_watch': '9871'}, 'num_list_users': 30198}",181
5251,Angel Densetsu,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/4/27104.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/4/27104l.jpg'}",1996-12-13,1996-12-13,"When Seikichi Kuroda—self-proclaimed ""guardian"" and head thug of Hekikuu High School—hears rumors of a first-year transfer student named Seiichirou Kitano terrorizing his entire class, Seikichi tries to intimidate him through authority. However, things go awry when he witnesses something horrifying—Seiichirou has a face so dreadful and haunting that even Seikichi hurries away in fear.

But despite his menacing appearance, Seiichirou has a heart of gold. Inhibited by his poor communication skills and fear-inducing looks, he has never managed to convey his true self to his terrified peers, resulting in his lifelong ostracization. Now the new guardian, Seiichirou discovers that sometimes friends can be found in the most unlikely places and through the most unusual circumstances.

[Written by MAL Rewrite]",7.47,1736,3272,32736,18201,white,2008-09-14T02:45:11+00:00,2022-03-20T02:57:53+00:00,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 4, 'name': 'Comedy'}, {'id': 23, 'name': 'School'}]",2,"{'year': 1996, 'season': 'fall'}",manga,1440,r,,"[{'id': 18, 'name': 'Toei Animation'}]","{'status': {'watching': '767', 'completed': '23082', 'on_hold': '305', 'dropped': '234', 'plan_to_watch': '8382'}, 'num_list_users': 32770}",182
12187,Carnival Phantasm EX Season,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/4/64281.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/4/64281l.jpg'}",2011-11-26,2011-11-26,"A DVD-only episode bundled with the special edition Take Moon volume. 

Caren Ortensia attempts to control the world using money with varying degrees of success, Phantas-Moon receives a movie adaption of her T.V. show, and Shiki is involved in a love plot that spans years.   

(Source: Wikipedia)",7.47,1737,2754,44256,25357,white,2011-11-28T21:53:07+00:00,2021-11-26T04:34:33+00:00,ova,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 37, 'name': 'Supernatural'}]",1,"{'year': 2011, 'season': 'fall'}",manga,1216,pg_13,,"[{'id': 456, 'name': 'Lerche'}]","{'status': {'watching': '633', 'completed': '35640', 'on_hold': '379', 'dropped': '194', 'plan_to_watch': '7436'}, 'num_list_users': 44282}",183
26023,Haiyore! Nyaruko-san F,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/7/73735.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/7/73735l.jpg'}",2015-06-19,2015-06-19,"A new OVA of the light novel Haiyore! Nyaruko-san, titled Haiyore! Nyaruko-san F, has been green-lit.

(Source: MAL News)",7.47,1742,2521,52523,25966,white,2014-08-17T21:15:29+00:00,2022-03-20T22:18:35+00:00,ova,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 20, 'name': 'Parody'}, {'id': 22, 'name': 'Romance'}, {'id': 24, 'name': 'Sci-Fi'}]",1,"{'year': 2015, 'season': 'spring'}",light_novel,1678,pg_13,,"[{'id': 27, 'name': 'Xebec'}]","{'status': {'watching': '1198', 'completed': '38489', 'on_hold': '472', 'dropped': '285', 'plan_to_watch': '12081'}, 'num_list_users': 52525}",184
40841,Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen OVA,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1931/114311.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1931/114311l.jpg'}",2020-03-10,2020-03-10,"Eustachius no Shitamachi Sennyuu Dai Sakusen (Eustachius' Incognito Operation Downtown)
To get more information about Myne and her strange background, Head Priest Ferdinand sends two nobles, Eustachius and Eckhard, to investigate everything regarding her life within her hometown. However, things do not go the way they expected.

Corinna-sama no Otaku Houmon (Visiting Missus Corinna)
Otto's wife, Corinna, takes an interest in the outfit that Myne wore at her baptism. Corinna summons her alongside her mother, Eva, and sister, Turi, wishing to know the procedure in making such sophisticated attire and accessories. Naturally, for Myne, she sees an excellent opportunity for profit.

[Written by MAL Rewrite]",7.47,1745,3437,29562,16742,white,2019-12-09T06:55:43+00:00,2022-03-18T04:49:03+00:00,ova,finished_airing,"[{'id': 10, 'name': 'Fantasy'}, {'id': 36, 'name': 'Slice of Life'}]",1,"{'year': 2020, 'season': 'winter'}",light_novel,1440,pg_13,The first part is a side-story chapter from Part 3 Volume 2 that happens chronological at the end of Part 1 while the second part is a side-story chapter from Part 1 Volume 3.,"[{'id': 30, 'name': 'Ajia-Do'}]","{'status': {'watching': '393', 'completed': '23782', 'on_hold': '129', 'dropped': '100', 'plan_to_watch': '5278'}, 'num_list_users': 29682}",185
39538,Hoozuki no Reitetsu 2nd Season OVA,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1226/107100.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1226/107100l.jpg'}",2019-09-20,2020-09-01,"Bundled with the limited editions of 29th, 30th, and 31st volumes of the Hoozuki no Reitetsu manga.",7.47,1746,7469,4633,738,white,2019-03-15T10:43:09+00:00,2022-01-27T17:38:38+00:00,ova,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 6, 'name': 'Demons'}, {'id': 10, 'name': 'Fantasy'}, {'id': 42, 'name': 'Seinen'}, {'id': 37, 'name': 'Supernatural'}]",3,"{'year': 2019, 'season': 'summer'}",manga,1560,pg_13,,"[{'id': 1295, 'name': 'Pine Jam'}]","{'status': {'watching': '453', 'completed': '1039', 'on_hold': '192', 'dropped': '73', 'plan_to_watch': '2891'}, 'num_list_users': 4648}",186
34513,Days: Touin Gakuen-sen!,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/12/88505.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/12/88505l.jpg'}",2018-03-16,2018-07-17,"Sequel to DAYS.

The final match against Touyin Gakuin for National High School Soccer Tournament Tokyo Preliminary.

(Source: MAL News)",7.46,1756,4010,21457,5670,white,2016-12-09T22:21:18+00:00,2022-03-22T01:13:16+00:00,ova,finished_airing,"[{'id': 23, 'name': 'School'}, {'id': 27, 'name': 'Shounen'}, {'id': 30, 'name': 'Sports'}]",3,"{'year': 2018, 'season': 'winter'}",manga,1560,pg_13,,"[{'id': 569, 'name': 'MAPPA'}]","{'status': {'watching': '557', 'completed': '8221', 'on_hold': '209', 'dropped': '206', 'plan_to_watch': '12308'}, 'num_list_users': 21501}",187
36962,Shokugeki no Souma: San no Sara - Kyokuseiryou no Erina,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1449/97894.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1449/97894l.jpg'}",2018-05-02,2018-05-02,Bundled with the 29th volume of the Shokugeki no Souma manga. It tells the story of what happened to Erina after she ran away from her father.,7.46,1779,2125,70595,28690,white,2017-12-17T08:50:02+00:00,2022-03-11T13:42:14+00:00,ova,finished_airing,"[{'id': 8, 'name': 'Drama'}, {'id': 27, 'name': 'Shounen'}]",1,"{'year': 2018, 'season': 'spring'}",manga,1434,pg_13,,"[{'id': 7, 'name': 'J.C.Staff'}]","{'status': {'watching': '1224', 'completed': '44490', 'on_hold': '611', 'dropped': '330', 'plan_to_watch': '24220'}, 'num_list_users': 70875}",188
1577,Taiho Shichau zo,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1498/97153.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1498/97153l.jpg'}",1994-09-24,1995-11-25,"Running late on her first day as a patrol woman for the Bokuto Police Department, spunky moped rider Natsumi Tsujimoto decides to take several shortcuts, only to be chased down and cited by mechanical genius and expert police driver Miyuki Kobayakawa. Upon arrival at the precinct, Natsumi finds out that her new partner is the same woman who ticketed her earlier. At first, she doesn't trust Miyuki, but in a short period of time, they develop an unbreakable friendship that overcomes traffic accidents, reckless drivers and even the strongest typhoons to hit Tokyo. 

(Source: ANN)",7.46,1780,4047,20946,6691,white,2006-10-15T14:45:17+00:00,2022-03-18T15:49:21+00:00,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 4, 'name': 'Comedy'}, {'id': 39, 'name': 'Police'}, {'id': 42, 'name': 'Seinen'}]",4,"{'year': 1994, 'season': 'summer'}",manga,1800,pg_13,,"[{'id': 37, 'name': 'Studio Deen'}]","{'status': {'watching': '889', 'completed': '8960', 'on_hold': '474', 'dropped': '296', 'plan_to_watch': '10362'}, 'num_list_users': 20981}",189
9047,Toaru Kagaku no Railgun: Misaka-san wa Ima Chuumoku no Mato Desu kara,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1134/98125.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1134/98125l.jpg'}",2010-09-26,2010-09-26,"Continuing after the Level Upper incident, another phenomenon torments Misaka. A phenomenon called ""Someone's Watching,"" its effect feels like the electricity in one's body flow backwards. With the help of her friends, Misaka fights against the unknown enemy.",7.46,1784,2288,62682,32507,white,2010-06-22T20:09:51+00:00,2022-03-06T04:16:54+00:00,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 31, 'name': 'Super Power'}]",1,"{'year': 2010, 'season': 'summer'}",manga,2045,pg_13,,"[{'id': 7, 'name': 'J.C.Staff'}]","{'status': {'watching': '973', 'completed': '48168', 'on_hold': '551', 'dropped': '240', 'plan_to_watch': '12799'}, 'num_list_users': 62731}",190
23701,Toradora! Recap,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/2/77024.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/2/77024l.jpg'}",2009-04-30,2009-04-30,Recap OVA of the Toradora series included as a bonus with limited edition of Choudokyuu Premium Box release of PSP game Toradora! Portable.,7.46,1786,2366,59336,25702,white,2014-04-09T21:08:50+00:00,2022-03-07T19:46:22+00:00,ova,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 22, 'name': 'Romance'}, {'id': 23, 'name': 'School'}, {'id': 36, 'name': 'Slice of Life'}]",1,"{'year': 2009, 'season': 'spring'}",light_novel,1740,pg_13,,"[{'id': 7, 'name': 'J.C.Staff'}]","{'status': {'watching': '1065', 'completed': '43779', 'on_hold': '700', 'dropped': '643', 'plan_to_watch': '13153'}, 'num_list_users': 59340}",191
6187,Nodame Cantabile OVA,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/10/18677.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/10/18677l.jpg'}",2009-08-10,2009-08-10,"Yukihisa Matsuda, principal conductor of the Rising Star Orchestra, arrives in Paris to perform Wagner's Tannhäuser Overture as a guest conductor for the Recyl Symphony Orchestra. When Matsuda overhears the orchestra members praising Shinichi Chiaki, the budding Japanese conductor of the Roux-Marlet Orchestra, he can barely contain his contempt at there being another ""Black-Haired Noble"" in the same city. Freshly dumped by his mistress following the performance, Matsuda catches Chiaki and takes him out to drink under the pretense of discussing career. But much to Chiaki's chagrin, the subject soon turns to Chiaki's own special someone.

[Written by MAL Rewrite]
",7.45,1795,3641,26421,13509,white,2009-03-14T11:08:26+00:00,2021-10-16T01:03:28+00:00,ova,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 43, 'name': 'Josei'}, {'id': 19, 'name': 'Music'}, {'id': 22, 'name': 'Romance'}, {'id': 36, 'name': 'Slice of Life'}]",1,"{'year': 2009, 'season': 'summer'}",manga,1317,pg_13,,"[{'id': 7, 'name': 'J.C.Staff'}]","{'status': {'watching': '303', 'completed': '19954', 'on_hold': '240', 'dropped': '146', 'plan_to_watch': '5784'}, 'num_list_users': 26427}",192
1913,Shonan Junai Gumi!,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1941/98123.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1941/98123l.jpg'}",1994-01-21,1997-01-24,"Eikichi Onizuka and Ryuji Danma are members of infamous biker duo, the Oni Baku. When not out riding around, they can be found in school, trying to pick up young women. This is the story of the young Onizuka, who would later become the greatest teacher in Japan, and his partner Ryuji in their quest to lose their virginity and reach maturity.

They are widely feared bosozoku, and are known for their tenacity and viciousness in a fight. However, this lifestyle does not exactly endear them to the opposite gender, so they decide to change their ways. However, this is easier said than done.

(Source: ANN)",7.45,1801,2941,39884,16994,white,2007-02-07T07:10:30+00:00,2022-03-20T19:57:24+00:00,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 4, 'name': 'Comedy'}, {'id': 23, 'name': 'School'}]",5,"{'year': 1994, 'season': 'winter'}",manga,2790,r+,,"[{'id': 7, 'name': 'J.C.Staff'}, {'id': 312, 'name': 'Life Work'}]","{'status': {'watching': '1834', 'completed': '21209', 'on_hold': '1197', 'dropped': '860', 'plan_to_watch': '14832'}, 'num_list_users': 39932}",193
15437,"Kore wa Zombie Desu ka? of the Dead: Hai, Minotake ni Attemasu","{'medium': 'https://api-cdn.myanimelist.net/images/anime/4/43515.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/4/43515l.jpg'}",2012-10-20,2012-10-20,An unaired OVA episode of Kore wa Zombie Desu ka? of the Dead. It is the 11th episode and was bundled with the sixth volume of the manga. ,7.45,1825,1711,99413,53376,white,2012-09-04T15:00:08+00:00,2022-03-20T14:22:47+00:00,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 4, 'name': 'Comedy'}, {'id': 9, 'name': 'Ecchi'}, {'id': 35, 'name': 'Harem'}, {'id': 37, 'name': 'Supernatural'}]",1,"{'year': 2012, 'season': 'fall'}",light_novel,1560,r+,,"[{'id': 37, 'name': 'Studio Deen'}]","{'status': {'watching': '1524', 'completed': '82178', 'on_hold': '719', 'dropped': '401', 'plan_to_watch': '14613'}, 'num_list_users': 99435}",194
1395,Future GPX Cyber Formula Sin,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/6/29342.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/6/29342l.jpg'}",1998-12-21,2000-03-17,"After Aoi Zip Formula was banned for one year from Cyber Formula racing due to cheating, Jotaro Kaga, alias Bleed Kaga, returns for the 17th Cyber Formula World Grand Prix. However his old car is no match for the returning champion Hayato Kazami, whose skill has improved tremendously, and his Nu-Asurada AKF-0. An old face, Kyoshiro Nagumo, appears suddenly to him and offers him the Ogre AN-21: a prototype to the Bio-Computer operated Al-Zard series created by the developers of the Asurada, and an ultimate racing machine that only a few can drive. Kaga must now master this car, confront his own inner demons and, most importantly, defeat his longtime rival Hayato in what is possibly Kaga's last and greatest Cyber Formula season.

(Source: ANN)",7.44,1841,9364,2256,874,white,2006-08-19T19:01:09+00:00,2022-01-06T09:51:40+00:00,ova,finished_airing,"[{'id': 3, 'name': 'Cars'}, {'id': 8, 'name': 'Drama'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 27, 'name': 'Shounen'}, {'id': 30, 'name': 'Sports'}]",5,"{'year': 1998, 'season': 'fall'}",original,1800,pg_13,,"[{'id': 14, 'name': 'Sunrise'}]","{'status': {'watching': '79', 'completed': '1287', 'on_hold': '44', 'dropped': '73', 'plan_to_watch': '776'}, 'num_list_users': 2259}",195
2971,Kyou kara Maou! R,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/7/22619.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/7/22619l.jpg'}",2007-10-26,2008-03-28,"Life has returned to some form of normalcy after the end of the series, and so His Majesty Yuuri Shibuya travels to oversee how things are going. While doing so, he runs into the king of Small Shimeron--Sararegi. But it seems there may be something more to him than the friendly king he presents himself as. Yuuri go back to Shimaron to relax and meet some friends, when the ""king"" of Little Shimaron suddenly joins the group and wants the Maou to come to his country. The Original king sends a message to Yuuri's brother and his friend that Yuuri is in trouble.

(Source: ANN)",7.44,1847,3950,22219,9748,white,2007-08-10T18:59:18+00:00,2021-11-13T07:08:41+00:00,ova,finished_airing,"[{'id': 2, 'name': 'Adventure'}, {'id': 4, 'name': 'Comedy'}, {'id': 6, 'name': 'Demons'}, {'id': 10, 'name': 'Fantasy'}, {'id': 25, 'name': 'Shoujo'}]",5,"{'year': 2007, 'season': 'fall'}",light_novel,1500,pg_13,,"[{'id': 37, 'name': 'Studio Deen'}]","{'status': {'watching': '743', 'completed': '13923', 'on_hold': '590', 'dropped': '376', 'plan_to_watch': '6604'}, 'num_list_users': 22236}",196
8995,Tales of Symphonia The Animation: Sekai Tougou-hen,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/6/35809.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/6/35809l.jpg'}",2011-11-23,2012-10-24,The third and final OVA series concluding the story of Tales of Symphonia: The Animation.,7.44,1858,3903,22771,8838,white,2010-06-13T00:25:53+00:00,2022-02-21T13:56:14+00:00,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 10, 'name': 'Fantasy'}, {'id': 17, 'name': 'Martial Arts'}]",3,"{'year': 2011, 'season': 'fall'}",game,2370,pg_13,,"[{'id': 43, 'name': 'ufotable'}]","{'status': {'watching': '885', 'completed': '12722', 'on_hold': '543', 'dropped': '267', 'plan_to_watch': '8366'}, 'num_list_users': 22783}",197
32215,High School DxD BorN: Yomigaeranai Fushichou,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1928/106618.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1928/106618l.jpg'}",2015-12-09,2015-12-09,Unaired anime episode bundled with the limited edition of High School DxD DX.2.,7.43,1889,1494,116388,62024,white,2015-12-05T14:55:50+00:00,2022-03-20T02:52:21+00:00,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 4, 'name': 'Comedy'}, {'id': 6, 'name': 'Demons'}, {'id': 9, 'name': 'Ecchi'}, {'id': 35, 'name': 'Harem'}, {'id': 22, 'name': 'Romance'}, {'id': 23, 'name': 'School'}]",1,"{'year': 2015, 'season': 'fall'}",light_novel,1440,r+,,"[{'id': 120, 'name': 'TNK'}]","{'status': {'watching': '2209', 'completed': '95948', 'on_hold': '843', 'dropped': '586', 'plan_to_watch': '17271'}, 'num_list_users': 116857}",198
6231,Detective Conan Magic File 3: Shinichi and Ran - Memories of Mahjong Tiles and Tanabata,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/9/37977.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/9/37977l.jpg'}",2009-04-18,2009-04-18,Another Shinichi and Ran pre-story.,7.42,1900,5182,11450,5272,white,2009-03-20T20:41:00+00:00,2022-03-15T18:00:41+00:00,ova,finished_airing,"[{'id': 7, 'name': 'Mystery'}, {'id': 27, 'name': 'Shounen'}]",1,"{'year': 2009, 'season': 'spring'}",,1203,pg_13,,"[{'id': 73, 'name': 'TMS Entertainment'}]","{'status': {'watching': '174', 'completed': '8714', 'on_hold': '128', 'dropped': '150', 'plan_to_watch': '2293'}, 'num_list_users': 11459}",199
11663,Hakuouki OVA,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/9/32507.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/9/32507l.jpg'}",2011-03,2011-03,"Two short OVA of Hakuouki distributed to those who purchased all six volumes of the DVD. A fandisc game ""Hakuoki Zuisouroku"" and an official parody ""Hakuoki SSL (a high school parody)"" were animated.",7.42,1905,4924,12982,4607,white,2011-09-21T11:41:07+00:00,2021-12-16T00:40:14+00:00,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 8, 'name': 'Drama'}, {'id': 13, 'name': 'Historical'}, {'id': 21, 'name': 'Samurai'}, {'id': 37, 'name': 'Supernatural'}]",2,"{'year': 2011, 'season': 'winter'}",visual_novel,510,pg_13,,"[{'id': 37, 'name': 'Studio Deen'}]","{'status': {'watching': '316', 'completed': '7834', 'on_hold': '248', 'dropped': '154', 'plan_to_watch': '4432'}, 'num_list_users': 12984}",200
3652,Higurashi no Naku Koro ni Rei,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/4/14113.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/4/14113l.jpg'}",2009-02-25,2009-08-21,"The infamous series of unexplainable murders in Hinamizawa have been solved and the chains of fate have broken due to the efforts of Rika Furude and her friends. Rika believes she has finally obtained the normal and peaceful life she desired with her friends; however, she is proven wrong when the wheels of fate begin turning once again after an unfortunate accident.
 
Rika suddenly finds herself in a ""perfect"" world, the constant cycle of brutal killings having never taken place, where all of her friends are content and satisfied. Not wanting to abandon the world that she fought so hard for, she learns she must destroy an essential ""key"" to get back. But can Rika abandon the faultless world she is given the chance to live in, after all of her battles have brought her this far?

[Written by MAL Rewrite]",7.42,1906,1051,177542,93894,white,2007-12-31T12:06:57+00:00,2022-03-21T15:42:37+00:00,ova,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 7, 'name': 'Mystery'}, {'id': 40, 'name': 'Psychological'}, {'id': 37, 'name': 'Supernatural'}, {'id': 41, 'name': 'Suspense'}]",5,"{'year': 2009, 'season': 'winter'}",visual_novel,1800,pg_13,,"[{'id': 37, 'name': 'Studio Deen'}]","{'status': {'watching': '4727', 'completed': '125196', 'on_hold': '2780', 'dropped': '2090', 'plan_to_watch': '42868'}, 'num_list_users': 177661}",201
23441,Love Stage!!: Chotto ja Nakutte,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/2/72350.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/2/72350l.jpg'}",2014-11-22,2014-11-22,"Bundled with volume four of the manga series Love Stage!! written by Eiki Eiki. 

This OVA takes place right after the final episode of Love Stage!! the anime series, which is based on the manga volumes 1-3. ",7.42,1909,2390,58272,30719,gray,2014-03-27T20:57:30+00:00,2022-03-19T06:22:23+00:00,ova,finished_airing,"[{'id': 28, 'name': 'Boys Love'}, {'id': 4, 'name': 'Comedy'}, {'id': 22, 'name': 'Romance'}]",1,"{'year': 2014, 'season': 'fall'}",manga,1416,pg_13,,"[{'id': 7, 'name': 'J.C.Staff'}]","{'status': {'watching': '653', 'completed': '48784', 'on_hold': '231', 'dropped': '312', 'plan_to_watch': '8306'}, 'num_list_users': 58286}",202
4188,Mahou Sensei Negima!: Shiroki Tsubasa Ala Alba,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1916/98810.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1916/98810l.jpg'}",2008-08-12,2009-02-17,OVA episodes that are bundled with the limited edition of the manga volumes 23-25. First episode to cover chapters 176 and 177 of the manga. Second episode to cover chapters 178-180. And third episode to cover chapters 182 and 183.,7.42,1911,3451,29383,10063,white,2008-03-29T10:30:22+00:00,2022-02-25T16:18:38+00:00,ova,finished_airing,"[{'id': 2, 'name': 'Adventure'}, {'id': 4, 'name': 'Comedy'}, {'id': 9, 'name': 'Ecchi'}, {'id': 35, 'name': 'Harem'}, {'id': 22, 'name': 'Romance'}, {'id': 27, 'name': 'Shounen'}, {'id': 37, 'name': 'Supernatural'}, {'id': 32, 'name': 'Vampire'}]",3,"{'year': 2008, 'season': 'summer'}",manga,1800,pg_13,,"[{'id': 44, 'name': 'Shaft'}]","{'status': {'watching': '1469', 'completed': '15292', 'on_hold': '743', 'dropped': '529', 'plan_to_watch': '11353'}, 'num_list_users': 29386}",203
3626,Mobile Suit Gundam Wing: Operation Meteor,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1114/118424.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1114/118424l.jpg'}",1996-04-25,1996-10-25,"Two video releases recapping events from the Gundam Wing TV series. Each Operation Meteor video contains an 'Odd' episode and an 'Even' episode. The 'Odd' episodes feature Heero, Trowa and Wufei, while the 'Even' episodes feature Duo and Quatre. The episodes also featured brief new footages of the characters after the final episode of the TV series. 

(Source: AniDB) ",7.42,1917,5388,10342,3589,white,2007-12-27T08:39:45+00:00,2021-06-30T02:51:34+00:00,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 8, 'name': 'Drama'}, {'id': 18, 'name': 'Mecha'}, {'id': 38, 'name': 'Military'}, {'id': 40, 'name': 'Psychological'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 29, 'name': 'Space'}]",4,"{'year': 1996, 'season': 'spring'}",original,3600,pg_13,,"[{'id': 14, 'name': 'Sunrise'}]","{'status': {'watching': '229', 'completed': '6098', 'on_hold': '173', 'dropped': '192', 'plan_to_watch': '3660'}, 'num_list_users': 10352}",204
24627,Yamada-kun to 7-nin no Majo: Mou Hitotsu no Suzaku-sai,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1079/104630.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1079/104630l.jpg'}",2014-12-17,2015-05-15,"Shiraishi Urara is the top student in her school. One day, due to an accidental kiss, Urara finds herself in the body of the school delinquent, Yamada Ryuu! In trying to switch back to their own bodies, Urara and Ryuu discover that kissing causes them to switch bodies, which leads to their discovery that there are 7 witches in their school. They soon try to uncover the identities of the 7 witches...

(Source: AniDB)",7.42,1928,1868,86424,44191,white,2014-06-12T16:01:51+00:00,2022-03-21T06:37:43+00:00,ova,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 22, 'name': 'Romance'}, {'id': 23, 'name': 'School'}, {'id': 27, 'name': 'Shounen'}]",2,"{'year': 2014, 'season': 'fall'}",manga,1800,pg_13,,"[{'id': 839, 'name': 'LIDENFILMS'}]","{'status': {'watching': '2524', 'completed': '65953', 'on_hold': '1403', 'dropped': '824', 'plan_to_watch': '15729'}, 'num_list_users': 86433}",205
1241,Mobile Suit Gundam SEED Destiny Final Plus: The Chosen Future,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/4/80397.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/4/80397l.jpg'}",2005-12-25,2005-12-25,"In year 74 of the Cosmic Era, the civil war raging between the earthbound Naturals and space-dwelling Coordinators comes to a close. Suffering a major setback, Kira Yamato pilots the Strike Freedom Gundam and leads the Archangel and its crew in a desperate bid to destroy the Requiem, a super-weapon intended to wipe out most human life in the universe. 

Alongside Kira fights his best friend and rival Athrun Zala, an ace pilot who must defend himself against the wrath of his former subordinate Shinn Asuka, pilot of the powerful Destiny Gundam. Shinn believes Athrun to be a traitor, an obstacle in the course of the universe's peaceful future.

As life-or-death mobile suit brawls are waged for the fate of the galaxy, a sprawling war between humans who are incapable of understanding one another draws to its conclusion.

[Written by MAL Rewrite]
",7.41,1930,3970,21954,11934,white,2006-08-03T07:11:31+00:00,2022-01-24T19:58:22+00:00,ova,finished_airing,"[{'id': 8, 'name': 'Drama'}, {'id': 18, 'name': 'Mecha'}, {'id': 38, 'name': 'Military'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 29, 'name': 'Space'}]",1,"{'year': 2005, 'season': 'fall'}",original,2820,r,,"[{'id': 14, 'name': 'Sunrise'}]","{'status': {'watching': '302', 'completed': '17221', 'on_hold': '195', 'dropped': '175', 'plan_to_watch': '4073'}, 'num_list_users': 21966}",206
